group	value	gene_id
Background	-0.145460651	ENSG00000175984
Background	-0.089389411	ENSG00000148600
Background	-0.134690846	ENSG00000070269
Background	0.228966028	ENSG00000149476
Background	0.022874428	ENSG00000008853
Background	0.105401897	ENSG00000113621
Background	0.032152089	ENSG00000185513
Background	0.290005365	ENSG00000169955
Background	-0.19349581	ENSG00000133138
Background	-0.185209832	ENSG00000171612
Background	0.019609807	ENSG00000185163
Background	-0.075103846	ENSG00000164597
Background	0.042941481	ENSG00000113721
Background	-0.112691128	ENSG00000182224
Background	-0.018059156	ENSG00000107938
Background	0.046453503	ENSG00000251369
Background	0.011186992	ENSG00000159167
Background	0.062218897	ENSG00000088280
Background	0.076269677	ENSG00000186642
Background	-0.212202305	ENSG00000198001
Background	-0.09116613	ENSG00000126773
Background	-0.182615042	ENSG00000197548
Background	0.373651657	ENSG00000187609
Background	0.021678316	ENSG00000168237
Background	0.233475494	ENSG00000100599
Background	0.143135505	ENSG00000140464
Background	0.104721518	ENSG00000135740
Background	0.098319952	ENSG00000153896
Background	-0.144963391	ENSG00000171502
Background	0.099469285	ENSG00000198440
Background	0.103332315	ENSG00000115694
Background	-0.016928475	ENSG00000116299
Background	-1.74444566	ENSG00000157734
Background	-0.010302011	ENSG00000196313
Background	-0.094699831	ENSG00000198894
Background	-0.020107975	ENSG00000167528
Background	0.060067987	ENSG00000124615
Background	0.060469792	ENSG00000111752
Background	-0.0465543	ENSG00000189306
Background	0.229559077	ENSG00000204682
Background	0.387607871	ENSG00000205593
Background	-0.050932138	ENSG00000132970
Background	-0.052523237	ENSG00000170264
Background	0.053830312	ENSG00000013573
Background	-0.0088942	ENSG00000166938
Background	-0.135033806	ENSG00000064199
Background	-0.281120256	ENSG00000180448
Background	0.006484196	ENSG00000198464
Background	-0.069741726	ENSG00000105829
Background	-0.025746876	ENSG00000168952
Background	-0.219042821	ENSG00000081014
Background	0.021496435	ENSG00000093217
Background	0.043859899	ENSG00000177302
Background	0.004724885	ENSG00000188343
Background	-0.01470192	ENSG00000089050
Background	-0.044582935	ENSG00000147874
Background	0.021628837	ENSG00000113273
Background	-0.025937013	ENSG00000216937
Background	-0.003791531	ENSG00000183688
Background	-0.045987972	ENSG00000131697
Background	0.155569427	ENSG00000126351
Background	0.099667183	ENSG00000126878
Background	0.114087478	ENSG00000159267
Background	0.282666224	ENSG00000160323
Background	0.327397616	ENSG00000177732
Background	0.067268999	ENSG00000132122
Background	0.026437293	ENSG00000253626
Background	-0.147665894	ENSG00000119684
Background	0.143416152	ENSG00000184271
Background	0.019131607	ENSG00000100413
Background	-0.07577748	ENSG00000198690
Background	0.115046398	ENSG00000078967
Background	0.255702767	ENSG00000078900
Background	-0.141897744	ENSG00000138380
Background	-0.496236883	ENSG00000182795
Background	0.035595378	ENSG00000110318
Background	0.078166932	ENSG00000189337
Background	0.370343741	ENSG00000103599
Background	0.007812017	ENSG00000112655
Background	0.16451188	ENSG00000173210
Background	0.27924969	ENSG00000120913
Background	-0.042172154	ENSG00000170854
Background	-1.71e-06	ENSG00000167074
Background	-0.477567083	ENSG00000233822
Background	-0.140345791	ENSG00000018408
Background	-0.067434801	ENSG00000099365
Background	0.010417223	ENSG00000129007
Background	0.032925895	ENSG00000057935
Background	-0.034037658	ENSG00000112378
Background	-0.182414519	ENSG00000173451
Background	-0.11071141	ENSG00000160961
Background	0.19903493575	ENSG00000243716
Background	0.047053042	ENSG00000114423
Background	-0.103126875	ENSG00000176624
Background	-0.043713619	ENSG00000182923
Background	0.059016208	ENSG00000178921
Background	0.060067391	ENSG00000188549
Background	0.223404633	ENSG00000160959
Background	0.057322483	ENSG00000110042
Background	0.152942281	ENSG00000115042
Background	0.001226916	ENSG00000140263
Background	-0.08201162	ENSG00000122550
Background	0.055995934	ENSG00000144535
Background	0.0003037	ENSG00000101343
Background	0.014321376	ENSG00000087502
Background	-0.030660064	ENSG00000055163
Background	0.112597789	ENSG00000186862
Background	0.017076822	ENSG00000197296
Background	0.219858404	ENSG00000176533
Background	0.167337356	ENSG00000181638
Background	-0.223239031	ENSG00000170464
Background	-0.034784703	ENSG00000111817
Background	-0.075563217	ENSG00000103351
Background	-0.251179208	ENSG00000169330
Background	-0.084600379	ENSG00000102385
Background	-0.013906059	ENSG00000073464
Background	0.102296292	ENSG00000156873
Background	-0.043489674	ENSG00000155755
Background	0.085507183	ENSG00000101871
Background	-0.219374539	ENSG00000185842
Background	-0.089486427	ENSG00000154864
Background	0.030630234	ENSG00000171914
Background	0.224335489	ENSG00000127124
Background	0.156355889	ENSG00000107249
Background	0.102232528	ENSG00000267508
Background	0.126290771	ENSG00000073009
Background	-0.12747883	ENSG00000092978
Background	0.552797177	ENSG00000165238
Background	0.06087881	ENSG00000160194
Background	-0.034322558	ENSG00000184939
Background	-0.083965225	ENSG00000137802
Background	0.003263364	ENSG00000087258
Background	0.193614785	ENSG00000180104
Background	-0.183947238	ENSG00000125863
Background	0.190910877	ENSG00000196663
Background	0.192907838	ENSG00000130544
Background	0.105144946	ENSG00000102230
Background	-0.026536987	ENSG00000179532
Background	-0.06623295	ENSG00000136828
Background	0.033171389	ENSG00000154237
Background	-0.00348476	ENSG00000139083
Background	0.04442862	ENSG00000101846
Background	-0.058579093	ENSG00000173681
Background	0.03503569	ENSG00000111832
Background	-0.040018975	ENSG00000122729
Background	0.881300069	ENSG00000114656
Background	0.036614253	ENSG00000197594
Background	0.095761159	ENSG00000105227
Background	-0.048670791	ENSG00000187607
Background	-0.287634001	ENSG00000004139
Background	-0.425441193	ENSG00000249459
Background	-0.070034471	ENSG00000075826
Background	0.2902374485	ENSG00000173540
Background	0.006268103	ENSG00000174705
Background	-0.099141992	ENSG00000079482
Background	0.124010802	ENSG00000022567
Background	-0.010360283	ENSG00000143248
Background	0.283552839	ENSG00000176274
Background	-0.046605366	ENSG00000121406
Background	0.007438655	ENSG00000119321
Background	-0.099744983	ENSG00000203666
Background	-0.009082397	ENSG00000152439
Background	-0.041726371	ENSG00000187118
Background	0.394999686	ENSG00000016391
Background	-0.066272228	ENSG00000065534
Background	0.275324091	ENSG00000138670
Background	0.220892719	ENSG00000156398
Background	0.018825398	ENSG00000082805
Background	-0.022649167	ENSG00000117016
Background	-0.021900961	ENSG00000144645
Background	-0.117347236	ENSG00000148516
Background	-0.038321473	ENSG00000185808
Background	0.000928348	ENSG00000183826
Background	0.004442283	ENSG00000122778
Background	-0.022556446	ENSG00000106692
Background	-0.058270487	ENSG00000148814
Background	-0.044651341	ENSG00000119661
