"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"224502_s_at"	"0.0000344"	"6.29e-10"	"-2.02"	"KIAA1191"
"218772_x_at"	"0.0001089"	"3.98e-09"	"-2.99"	"TMEM38B"
"228397_at"	"0.0001469"	"8.06e-09"	"-2.95"	"TUG1"
"212725_s_at"	"0.0002045"	"1.50e-08"	"-2.71"	"TUG1"
"226230_at"	"0.0013898"	"1.27e-07"	"-1.50"	"PPP4R3B"
"225398_at"	"0.001986"	"2.18e-07"	"-1.22"	"RPUSD4"
"221472_at"	"0.0026228"	"3.36e-07"	"-1.40"	"SERINC3"
"219007_at"	"0.0027442"	"4.08e-07"	"-1.31"	"NUP43"
"224675_at"	"0.0027442"	"4.69e-07"	"-1.20"	"MESDC2"
"225008_at"	"0.0027442"	"6.00e-07"	"-1.86"	"ASPH"
"226030_at"	"0.0027442"	"7.49e-07"	"-1.54"	"ACADSB"
"212343_at"	"0.0027442"	"7.50e-07"	"-1.76"	"YIPF6"
"200891_s_at"	"0.0027442"	"7.55e-07"	"-9.34e-01"	"SSR1"
"202883_s_at"	"0.0027442"	"7.59e-07"	"1.62"	"PPP2R1B"
"201142_at"	"0.0027442"	"8.01e-07"	"-1.31"	"EIF2S1"
"203177_x_at"	"0.0027442"	"8.03e-07"	"-1.14"	"TFAM"
"202434_s_at"	"0.0028691"	"8.92e-07"	"2.29"	"CYP1B1"
"221473_x_at"	"0.0028956"	"9.53e-07"	"-1.65"	"SERINC3"
"203625_x_at"	"0.0030273"	"1.05e-06"	"-1.82"	"SKP2"
"212973_at"	"0.0030994"	"1.13e-06"	"9.17e-01"	"RPIA"
"220526_s_at"	"0.0034788"	"1.39e-06"	"-9.23e-01"	"MRPL20"
"242919_at"	"0.0034788"	"1.40e-06"	"9.60e-01"	"ZNF253"
"209989_at"	"0.003551"	"1.49e-06"	"9.97e-01"	"ZNF268"
"222244_s_at"	"0.004587"	"2.16e-06"	"-1.98"	"TUG1"
"201553_s_at"	"0.004587"	"2.17e-06"	"-9.56e-01"	"LAMP1"
"211713_x_at"	"0.004587"	"2.26e-06"	"9.43e-01"	"KIAA0101"
"208680_at"	"0.004587"	"2.31e-06"	"-1.26"	"PRDX1"
"235287_at"	"0.004587"	"2.35e-06"	"2.09"	"CDK6"
"223306_at"	"0.0048739"	"2.59e-06"	"-1.89"	"EBPL"
"217489_s_at"	"0.0051956"	"2.85e-06"	"1.25"	"IL6R"
"223176_at"	"0.0053154"	"3.11e-06"	"-1.10"	"KCTD20"
"222735_at"	"0.0053154"	"3.11e-06"	"-2.73"	"TMEM38B"
"203908_at"	"0.0055932"	"3.38e-06"	"-1.66"	"SLC4A4"
"205945_at"	"0.0059477"	"3.70e-06"	"1.98"	"IL6R"
"215543_s_at"	"0.0061174"	"3.92e-06"	"-1.18"	"LARGE1"
"217748_at"	"0.006685"	"4.48e-06"	"-1.34"	"ADIPOR1"
"212490_at"	"0.006685"	"4.64e-06"	"-1.47"	"DNAJC8"
"202850_at"	"0.006685"	"4.82e-06"	"-8.67e-01"	"ABCD3"
"221471_at"	"0.006685"	"4.88e-06"	"-1.96"	"SERINC3"
"224996_at"	"0.006685"	"4.96e-06"	"-1.36"	"ASPH"
"201552_at"	"0.006685"	"5.01e-06"	"-1.27"	"LAMP1"
"227630_at"	"0.0068351"	"5.25e-06"	"-1.07"	"PPP2R5E"
"225435_at"	"0.0075489"	"5.94e-06"	"-1.66"	"SSR1"
"225574_at"	"0.0079414"	"6.39e-06"	"-1.42"	"RWDD4"
"225108_at"	"0.0079414"	"6.54e-06"	"-1.13"	"AGPS"
"207143_at"	"0.0079439"	"6.95e-06"	"1.42"	"CDK6"
"203274_at"	"0.0079439"	"7.02e-06"	"-8.33e-01"	"F8A3///F8A2///F8A1"
"235170_at"	"0.0079439"	"7.03e-06"	"7.75e-01"	"ZNF92"
"211769_x_at"	"0.0079439"	"7.12e-06"	"-1.47"	"SERINC3"
"234986_at"	"0.0080793"	"7.39e-06"	"-1.52"	"GCLM"
"224894_at"	"0.010036"	"9.36e-06"	"-8.73e-01"	"YAP1"
"227873_at"	"0.0102317"	"9.86e-06"	"-7.54e-01"	"TXNDC15"
"201018_at"	"0.0102317"	"9.92e-06"	"-8.91e-01"	"EIF1AX"
"209045_at"	"0.0102317"	"1.01e-05"	"-9.81e-01"	"XPNPEP1"
"214383_x_at"	"0.0102656"	"1.06e-05"	"9.08e-01"	"KLHDC3"
"224702_at"	"0.0102656"	"1.07e-05"	"-9.21e-01"	"TMEM167A"
"1558511_s_at"	"0.0102656"	"1.08e-05"	"8.23e-01"	"ESYT2"
"202829_s_at"	"0.0102656"	"1.09e-05"	"-1.27"	"VAMP7"
"202969_at"	"0.0103579"	"1.13e-05"	"1.59"	"DYRK2"
"37512_at"	"0.0103579"	"1.14e-05"	"-1.66"	"HSD17B6"
"217783_s_at"	"0.0103579"	"1.16e-05"	"-6.66e-01"	"YPEL5"
"205283_at"	"0.0105605"	"1.22e-05"	"-8.67e-01"	"FKTN"
"221935_s_at"	"0.0105605"	"1.23e-05"	"-1.39"	"EOGT"
"221564_at"	"0.0105605"	"1.25e-05"	"-9.09e-01"	"PRMT2"
"212337_at"	"0.0105605"	"1.27e-05"	"-2.41"	"TUG1"
"208783_s_at"	"0.0105605"	"1.31e-05"	"-1.79"	"CD46"
"212870_at"	"0.0105605"	"1.32e-05"	"7.04e-01"	"SOS2"
"219540_at"	"0.0105605"	"1.33e-05"	"1.21"	"ZNF267"
"226982_at"	"0.0105605"	"1.37e-05"	"-1.90"	"ELL2"
"201987_at"	"0.0105605"	"1.38e-05"	"-8.46e-01"	"MED13"
"214429_at"	"0.0105605"	"1.40e-05"	"6.53e-01"	"MTMR6"
"224524_s_at"	"0.0105605"	"1.41e-05"	"-8.19e-01"	"GPR75-ASB3///ASB3"
"1569342_at"	"0.0105605"	"1.41e-05"	"7.50e-01"	"GLI3"
"203069_at"	"0.0109221"	"1.48e-05"	"-1.58"	"SV2A"
"229419_at"	"0.0109221"	"1.50e-05"	"7.62e-01"	"FBXW7"
"217590_s_at"	"0.0109221"	"1.52e-05"	"-1.17"	"TRPA1"
"213790_at"	"0.0110176"	"1.55e-05"	"1.72"	"ADAM12"
"226170_at"	"0.0110765"	"1.58e-05"	"-7.03e-01"	"EYA3"
"64418_at"	"0.0111959"	"1.64e-05"	"6.69e-01"	"SYNRG"
"214639_s_at"	"0.0111959"	"1.64e-05"	"1.06"	"HOXA1"
"219104_at"	"0.0113152"	"1.69e-05"	"7.56e-01"	"RNF141"
"205545_x_at"	"0.0113152"	"1.70e-05"	"-1.42"	"DNAJC8"
"212399_s_at"	"0.0115825"	"1.76e-05"	"-6.19e-01"	"VGLL4"
"228748_at"	"0.0115825"	"1.78e-05"	"-1.45"	"CD59"
"203176_s_at"	"0.0116225"	"1.81e-05"	"-1.23"	"TFAM"
"224513_s_at"	"0.0116976"	"1.84e-05"	"-1.59"	"UBQLN4"
"223114_at"	"0.0118845"	"1.89e-05"	"-8.68e-01"	"COQ5"
"218789_s_at"	"0.0118845"	"1.91e-05"	"1.26"	"C11orf71"
"215380_s_at"	"0.0123791"	"2.06e-05"	"-1.09"	"GGCT"
"212792_at"	"0.0123791"	"2.06e-05"	"9.68e-01"	"DPY19L1"
"209489_at"	"0.0123791"	"2.06e-05"	"1.01"	"CELF1"
"211727_s_at"	"0.0131605"	"2.21e-05"	"-1.15"	"COX11"
"225004_at"	"0.0135302"	"2.30e-05"	"6.58e-01"	"TMEM101"
"218055_s_at"	"0.0138026"	"2.37e-05"	"6.25e-01"	"WDR41"
"222275_at"	"0.0140038"	"2.45e-05"	"-9.83e-01"	"MRPS30"
"221937_at"	"0.0140038"	"2.46e-05"	"7.77e-01"	"SYNRG"
"213428_s_at"	"0.0141801"	"2.52e-05"	"-1.10"	"COL6A1"
"226951_at"	"0.0143515"	"2.57e-05"	"-9.52e-01"	"C2orf49"
"222562_s_at"	"0.0151902"	"2.75e-05"	"-9.93e-01"	"TNKS2"
"228346_at"	"0.0155228"	"2.84e-05"	"6.85e-01"	"ZNF844"
"204372_s_at"	"0.0160529"	"2.98e-05"	"-1.28"	"KHSRP"
"202983_at"	"0.0160529"	"2.99e-05"	"-7.87e-01"	"HLTF"
"226567_at"	"0.016288"	"3.07e-05"	"-6.56e-01"	"USP14"
"226868_at"	"0.016466"	"3.13e-05"	"-1.28"	"GXYLT1"
"216945_x_at"	"0.0171055"	"3.29e-05"	"7.93e-01"	"PASK"
"218024_at"	"0.0179671"	"3.49e-05"	"-6.43e-01"	"MPC1"
"238491_at"	"0.0179671"	"3.53e-05"	"8.45e-01"	"TAF1A-AS1"
"213923_at"	"0.0179671"	"3.55e-05"	"9.03e-01"	"RAP2B"
"209893_s_at"	"0.0183725"	"3.66e-05"	"8.65e-01"	"FUT4"
"221484_at"	"0.0186853"	"3.76e-05"	"-1.20"	"B4GALT5"
"215030_at"	"0.0190685"	"3.88e-05"	"-1.17"	"GRSF1"
"238015_at"	"0.0190685"	"3.93e-05"	"1.35"	"C4orf46"
"207549_x_at"	"0.0190685"	"3.94e-05"	"-1.27"	"CD46"
"235727_at"	"0.0191905"	"4.00e-05"	"7.50e-01"	"KLHL28"
"205844_at"	"0.0192833"	"4.08e-05"	"1.49"	"VNN1"
"201309_x_at"	"0.0192833"	"4.17e-05"	"1.14"	"NREP"
"244743_x_at"	"0.0192833"	"4.18e-05"	"1.48"	"ZNF138"
"200969_at"	"0.0192833"	"4.18e-05"	"-1.15"	"SERP1"
"218241_at"	"0.0192833"	"4.21e-05"	"-5.32e-01"	"GOLGA5"
"206853_s_at"	"0.0192833"	"4.25e-05"	"-9.21e-01"	"MAP3K7"
"211574_s_at"	"0.0192833"	"4.27e-05"	"-1.33"	"CD46"
"223437_at"	"0.019958"	"4.45e-05"	"7.14e-01"	"PPARA"
"236313_at"	"0.0203267"	"4.57e-05"	"6.82e-01"	"CDKN2B"
"226155_at"	"0.0204163"	"4.63e-05"	"6.17e-01"	"FAM160B1"
"229366_at"	"0.0209016"	"4.78e-05"	"-8.02e-01"	""
"206060_s_at"	"0.0213449"	"4.95e-05"	"8.46e-01"	"PTPN22"
"223438_s_at"	"0.0213449"	"4.96e-05"	"6.28e-01"	"PPARA"
"235027_at"	"0.0214408"	"5.09e-05"	"8.11e-01"	"ZNF736"
"211535_s_at"	"0.0214408"	"5.10e-05"	"-4.91e-01"	"FGFR1"
"226333_at"	"0.0214408"	"5.15e-05"	"1.55"	"IL6R"
"201776_s_at"	"0.0214408"	"5.17e-05"	"6.11e-01"	"EFCAB14"
"224603_at"	"0.0214408"	"5.18e-05"	"-8.25e-01"	"SNHG16///SNORD1C///SNORD1A"
"218803_at"	"0.0214408"	"5.22e-05"	"6.32e-01"	"CHFR"
"202952_s_at"	"0.0222266"	"5.48e-05"	"2.06"	"ADAM12"
"218313_s_at"	"0.0222266"	"5.51e-05"	"6.75e-01"	"GALNT7"
"212774_at"	"0.0222266"	"5.53e-05"	"8.20e-01"	"ZBTB18"
"212206_s_at"	"0.0223565"	"5.60e-05"	"-1.34"	"H2AFV"
"218346_s_at"	"0.0227155"	"5.73e-05"	"1.04"	"SESN1"
"202611_s_at"	"0.0228262"	"5.80e-05"	"-7.51e-01"	"MED14"
"224755_at"	"0.0228816"	"5.86e-05"	"-1.30"	"TM9SF3"
"218240_at"	"0.0239104"	"6.17e-05"	"-8.67e-01"	"NKIRAS2"
"219885_at"	"0.0240078"	"6.27e-05"	"7.61e-01"	"SLFN12"
"219757_s_at"	"0.0240078"	"6.28e-05"	"-6.81e-01"	"TMEM260"
"218370_s_at"	"0.0243255"	"6.42e-05"	"-9.45e-01"	"S100PBP"
"227964_at"	"0.0243255"	"6.48e-05"	"8.11e-01"	"FRMD8"
"224743_at"	"0.0243255"	"6.50e-05"	"-7.16e-01"	"IMPAD1"
"217779_s_at"	"0.0249341"	"6.70e-05"	"5.33e-01"	"PNRC2"
"203999_at"	"0.0249344"	"6.75e-05"	"-1.16"	"SYT1"
"204401_at"	"0.0252142"	"6.87e-05"	"1.03"	"KCNN4"
"225707_at"	"0.0260421"	"7.18e-05"	"-1.03"	"ARL6IP6"
"207017_at"	"0.0260421"	"7.19e-05"	"1.01"	"RAB27B"
"206875_s_at"	"0.0261723"	"7.29e-05"	"7.86e-01"	"SLK"
"226773_at"	"0.0261723"	"7.38e-05"	"-9.83e-01"	"PPM1K"
"226712_at"	"0.0261723"	"7.41e-05"	"-1.19"	"SSR1"
"231166_at"	"0.0261723"	"7.42e-05"	"-1.07"	"GPR155"
"228817_at"	"0.026815"	"7.65e-05"	"1.06"	"ALG9"
"225418_at"	"0.0275432"	"7.91e-05"	"7.39e-01"	"NECTIN2"
"209194_at"	"0.0278605"	"8.05e-05"	"-5.64e-01"	"CETN2"
"213843_x_at"	"0.0279499"	"8.13e-05"	"-8.26e-01"	"SLC6A8"
"201860_s_at"	"0.0279889"	"8.20e-05"	"-1.28"	"PLAT"
"219190_s_at"	"0.0279889"	"8.29e-05"	"1.47"	"AGO4"
"224387_at"	"0.0279889"	"8.29e-05"	"7.80e-01"	"COMMD5"
"226456_at"	"0.028242"	"8.42e-05"	"1.36"	"RMI2"
"227422_at"	"0.0284015"	"8.52e-05"	"1.25"	"STRN"
"205739_x_at"	"0.0284314"	"8.58e-05"	"1.42"	"ZNF107"
"213581_at"	"0.0285205"	"8.66e-05"	"-8.71e-01"	"PDCD2"
"222105_s_at"	"0.0288938"	"8.83e-05"	"-7.64e-01"	"NKIRAS2"
"228299_at"	"0.0289341"	"8.89e-05"	"-1.19"	"KCTD20"
"217849_s_at"	"0.0301598"	"9.36e-05"	"-9.92e-01"	"CDC42BPB"
"236128_at"	"0.0301598"	"9.42e-05"	"1.02"	"ZNF91"
"229749_at"	"0.0301598"	"9.51e-05"	"-1.09"	"ANO4"
"213523_at"	"0.0301598"	"9.53e-05"	"8.24e-01"	"CCNE1"
"212987_at"	"0.0301598"	"9.56e-05"	"-5.60e-01"	"FBXO9"
"208920_at"	"0.0301598"	"9.60e-05"	"-7.83e-01"	"SRI"
"202194_at"	"0.0302367"	"9.68e-05"	"-5.46e-01"	"TMED5"
"212533_at"	"0.0306642"	"9.87e-05"	"1.33"	"WEE1"
"201431_s_at"	"0.0312592"	"1.02e-04"	"-1.34"	"DPYSL3"
"204560_at"	"0.0312592"	"1.02e-04"	"7.63e-01"	"FKBP5"
"233528_s_at"	"0.0314411"	"1.03e-04"	"7.17e-01"	"GATSL3"
"1553216_at"	"0.0314706"	"1.04e-04"	"7.12e-01"	"ZNF41"
"224884_at"	"0.0325384"	"1.08e-04"	"6.89e-01"	"AKAP13"
"208994_s_at"	"0.0343222"	"1.15e-04"	"-5.24e-01"	"PPIG"
"220533_at"	"0.0343222"	"1.15e-04"	"5.45e-01"	""
"225553_at"	"0.0349993"	"1.18e-04"	"-9.37e-01"	"CNIH1"
"210026_s_at"	"0.0349993"	"1.19e-04"	"7.78e-01"	"CARD10"
"208349_at"	"0.0349993"	"1.19e-04"	"-1.40"	"TRPA1"
"204236_at"	"0.0354981"	"1.21e-04"	"1.09"	"FLI1"
"202808_at"	"0.0357696"	"1.23e-04"	"-7.47e-01"	"WBP1L"
"236898_at"	"0.0357696"	"1.24e-04"	"8.44e-01"	""
"218676_s_at"	"0.0369374"	"1.28e-04"	"8.61e-01"	"PCTP"
"224570_s_at"	"0.0370081"	"1.30e-04"	"6.74e-01"	"IRF2BP2"
"1554185_at"	"0.0370081"	"1.31e-04"	"6.46e-01"	"LOC554206"
"208630_at"	"0.0370081"	"1.31e-04"	"-6.05e-01"	"HADHA"
"220036_s_at"	"0.0370081"	"1.31e-04"	"5.47e-01"	"LMBR1L"
"223700_at"	"0.0372225"	"1.34e-04"	"1.48"	"MND1"
"224572_s_at"	"0.0372225"	"1.34e-04"	"6.96e-01"	"IRF2BP2"
"238029_s_at"	"0.0372225"	"1.34e-04"	"-1.07"	"SLC16A14"
"229533_x_at"	"0.037226"	"1.35e-04"	"5.77e-01"	"ZNF680"
"200821_at"	"0.0374815"	"1.36e-04"	"1.72"	"LAMP2"
"224851_at"	"0.0374842"	"1.37e-04"	"1.50"	"CDK6"
"236607_at"	"0.0375926"	"1.38e-04"	"4.82e-01"	""
"225141_at"	"0.0375926"	"1.39e-04"	"5.75e-01"	"NFATC3"
"235685_at"	"0.0376663"	"1.40e-04"	"-1.10"	""
"236901_at"	"0.0376663"	"1.41e-04"	"1.22"	""
"226343_at"	"0.0376663"	"1.41e-04"	"-8.76e-01"	"DPP8"
"235423_at"	"0.0377597"	"1.43e-04"	"-5.58e-01"	"ORC2"
"225098_at"	"0.0377597"	"1.43e-04"	"-9.14e-01"	"ABI2"
"203925_at"	"0.038081"	"1.45e-04"	"-1.02"	"GCLM"
"238444_at"	"0.0381989"	"1.46e-04"	"4.87e-01"	"ZNF618"
"211742_s_at"	"0.0382708"	"1.47e-04"	"1.44"	"EVI2B"
"226095_s_at"	"0.0387024"	"1.49e-04"	"5.56e-01"	"ATXN1L"
"226644_at"	"0.038982"	"1.51e-04"	"6.34e-01"	"MIB2"
"212491_s_at"	"0.0398424"	"1.55e-04"	"-1.42"	"DNAJC8"
"236937_at"	"0.0403968"	"1.59e-04"	"7.48e-01"	"VPS8"
"222486_s_at"	"0.0403968"	"1.59e-04"	"-1.51"	"ADAMTS1"
"228024_at"	"0.0409069"	"1.62e-04"	"-8.41e-01"	"VPS37A"
"222467_s_at"	"0.0411851"	"1.63e-04"	"5.80e-01"	"PPP6R3"
"232217_at"	"0.0413727"	"1.65e-04"	"1.14"	"FAM26E"
"226777_at"	"0.0413727"	"1.66e-04"	"1.85"	"ADAM12"
"203704_s_at"	"0.0416081"	"1.67e-04"	"4.93e-01"	"RREB1"
"214783_s_at"	"0.0418821"	"1.69e-04"	"-8.12e-01"	"ANXA11"
"200961_at"	"0.0418963"	"1.70e-04"	"-5.99e-01"	"SEPHS2"
"203132_at"	"0.0424076"	"1.74e-04"	"5.55e-01"	"RB1"
"223058_at"	"0.0424076"	"1.76e-04"	"-8.06e-01"	"FAM107B"
"232065_x_at"	"0.0424076"	"1.76e-04"	"6.68e-01"	"CENPL"
"218614_at"	"0.0424076"	"1.77e-04"	"7.99e-01"	"KIAA1551"
"225270_at"	"0.0424076"	"1.78e-04"	"-1.13"	"NEO1"
"213203_at"	"0.0424076"	"1.79e-04"	"-5.27e-01"	"SNAPC5"
"221787_at"	"0.0424076"	"1.79e-04"	"5.77e-01"	"C6orf120"
"225836_s_at"	"0.0424076"	"1.79e-04"	"7.10e-01"	"RHNO1"
"213083_at"	"0.0424076"	"1.79e-04"	"5.56e-01"	"SLC35D2"
"218322_s_at"	"0.0424735"	"1.80e-04"	"1.37"	"ACSL5"
"1560854_s_at"	"0.0426469"	"1.82e-04"	"4.45e-01"	"ZNF107"
"212852_s_at"	"0.0436574"	"1.87e-04"	"4.28e-01"	"TROVE2"
"210405_x_at"	"0.0436574"	"1.88e-04"	"1.09"	"TNFRSF10B"
"226869_at"	"0.0447933"	"1.93e-04"	"9.03e-01"	"MEGF6"
"225851_at"	"0.0447933"	"1.94e-04"	"5.54e-01"	"CHURC1-FNTB///FNTB"
"238906_s_at"	"0.0448378"	"1.95e-04"	"7.65e-01"	"RHOJ"
"218935_at"	"0.044874"	"1.96e-04"	"-8.61e-01"	"EHD3"
"221897_at"	"0.0460721"	"2.03e-04"	"9.58e-01"	"TRIM52"
"231169_at"	"0.0460721"	"2.03e-04"	"7.86e-01"	""
"231192_at"	"0.04611"	"2.04e-04"	"-1.23"	"LPAR3"
"217886_at"	"0.0461956"	"2.05e-04"	"-8.15e-01"	"EPS15"
"200048_s_at"	"0.0461956"	"2.06e-04"	"-7.97e-01"	"JTB"
"213134_x_at"	"0.0461956"	"2.08e-04"	"-5.53e-01"	"BTG3"
"212964_at"	"0.0461956"	"2.08e-04"	"1.08"	"HIC2"
"235534_at"	"0.0461956"	"2.09e-04"	"6.20e-01"	"PHLDA3"
"201143_s_at"	"0.0464006"	"2.10e-04"	"-1.11"	"EIF2S1"
"215758_x_at"	"0.0470307"	"2.14e-04"	"6.64e-01"	"ZNF93"
"229744_at"	"0.0471085"	"2.15e-04"	"7.69e-01"	"SSFA2"
"203347_s_at"	"0.0471192"	"2.16e-04"	"6.75e-01"	"MTF2"
"205920_at"	"0.0472479"	"2.18e-04"	"6.74e-01"	"SLC6A6"
"224718_at"	"0.0472479"	"2.19e-04"	"-5.48e-01"	"YY1"
"223507_at"	"0.0472735"	"2.20e-04"	"-7.43e-01"	"CLPX"
"211042_x_at"	"0.047318"	"2.21e-04"	"-1.70"	"MIR6756///MCAM"
"236126_at"	"0.047318"	"2.22e-04"	"7.12e-01"	"ACVR2B"
"212358_at"	"0.0479307"	"2.26e-04"	"-8.09e-01"	"CLIP3"
"241756_at"	"0.0479307"	"2.26e-04"	"5.73e-01"	""
"202663_at"	"0.0480182"	"2.27e-04"	"8.00e-01"	"WIPF1"
"242366_at"	"0.0482895"	"2.30e-04"	"-1.35"	""
"206900_x_at"	"0.0488408"	"2.34e-04"	"8.68e-01"	"ZNF253"
"204933_s_at"	"0.0488408"	"2.35e-04"	"-7.48e-01"	"TNFRSF11B"
"212542_s_at"	"0.0488408"	"2.36e-04"	"6.69e-01"	"PHIP"
"201235_s_at"	"0.0488408"	"2.37e-04"	"7.97e-01"	"BTG2"
"227491_at"	"0.0488408"	"2.37e-04"	"-1.09"	"ELOVL6"
"204234_s_at"	"0.0488408"	"2.38e-04"	"4.43e-01"	"ZNF195"
"244534_at"	"0.0488408"	"2.39e-04"	"-6.53e-01"	""
"200685_at"	"0.0488408"	"2.39e-04"	"-5.23e-01"	"SRSF11"
"1556301_at"	"0.0490541"	"2.41e-04"	"5.34e-01"	"LOC100287015"
"228570_at"	"0.0508661"	"2.52e-04"	"8.57e-01"	"BTBD11"
"227953_at"	"0.0508661"	"2.52e-04"	"6.31e-01"	"CMTM6"
"204393_s_at"	"0.0514398"	"2.56e-04"	"-9.05e-01"	"ACPP"
"218033_s_at"	"0.0516162"	"2.58e-04"	"7.91e-01"	"SNN"
"218656_s_at"	"0.0524191"	"2.63e-04"	"-1.18"	"LHFP"
"209864_at"	"0.0524191"	"2.64e-04"	"1.18"	"FRAT2"
"215767_at"	"0.0524191"	"2.65e-04"	"-9.50e-01"	"ZNF804A"
"208784_s_at"	"0.0525984"	"2.66e-04"	"7.85e-01"	"KLHDC3"
"204058_at"	"0.0527603"	"2.69e-04"	"-6.75e-01"	"ME1"
"231101_at"	"0.0527603"	"2.69e-04"	"-4.45e-01"	"PPP2R5E"
"218093_s_at"	"0.0540606"	"2.77e-04"	"8.78e-01"	"ANKRD10"
"203059_s_at"	"0.0542793"	"2.79e-04"	"6.76e-01"	"PAPSS2"
"239364_at"	"0.0542793"	"2.80e-04"	"6.23e-01"	"ETV6"
"202971_s_at"	"0.05447"	"2.82e-04"	"2.27"	"DYRK2"
"212610_at"	"0.0544755"	"2.83e-04"	"-1.19"	"PTPN11"
"224791_at"	"0.054737"	"2.86e-04"	"-6.23e-01"	"ASAP1"
"219394_at"	"0.054737"	"2.87e-04"	"-9.42e-01"	"PGS1"
"212441_at"	"0.054737"	"2.87e-04"	"-7.63e-01"	"KIAA0232"
"226892_at"	"0.0556464"	"2.94e-04"	"-7.37e-01"	"C10orf12"
"227565_at"	"0.0556464"	"2.95e-04"	"-9.02e-01"	"KLHL5"
"226530_at"	"0.0556464"	"2.95e-04"	"5.79e-01"	"BMF"
"218319_at"	"0.0557798"	"2.97e-04"	"6.76e-01"	"PELI1"
"213184_at"	"0.0557798"	"2.98e-04"	"-5.25e-01"	"SENP5"
"205750_at"	"0.055944"	"3.00e-04"	"-8.29e-01"	"BPHL"
"202303_x_at"	"0.055944"	"3.01e-04"	"6.69e-01"	"SMARCA5"
"235615_at"	"0.0560418"	"3.02e-04"	"6.08e-01"	"PGGT1B"
"201110_s_at"	"0.0561676"	"3.04e-04"	"-5.89e-01"	"THBS1"
"218751_s_at"	"0.0561676"	"3.05e-04"	"1.22"	"FBXW7"
"244881_at"	"0.0562221"	"3.06e-04"	"8.88e-01"	"LMLN"
"213141_at"	"0.057226"	"3.15e-04"	"8.81e-01"	"PSKH1"
"210612_s_at"	"0.057226"	"3.15e-04"	"6.01e-01"	"SYNJ2"
"227856_at"	"0.057226"	"3.15e-04"	"1.47"	"C4orf32"
"215711_s_at"	"0.057226"	"3.17e-04"	"1.08"	"WEE1"
"218379_at"	"0.057226"	"3.17e-04"	"4.83e-01"	"RBM7"
"214686_at"	"0.057226"	"3.18e-04"	"4.86e-01"	"ZNF266"
"223001_at"	"0.0573065"	"3.20e-04"	"-4.78e-01"	"OSTC"
"214331_at"	"0.0578287"	"3.24e-04"	"-8.42e-01"	"TSFM"
"1557801_x_at"	"0.0578287"	"3.25e-04"	"-6.54e-01"	"C11orf31"
"232297_at"	"0.0581821"	"3.28e-04"	"-7.82e-01"	"KLHL5"
"45297_at"	"0.0582907"	"3.29e-04"	"-6.82e-01"	"EHD2"
"228328_at"	"0.05856"	"3.32e-04"	"9.23e-01"	"KLHL28"
"210927_x_at"	"0.0590764"	"3.36e-04"	"-7.46e-01"	"JTB"
"202979_s_at"	"0.0595062"	"3.40e-04"	"1.17"	"CREBZF"
"226529_at"	"0.0596548"	"3.42e-04"	"-9.85e-01"	"TMEM106B"
"223803_s_at"	"0.0599941"	"3.45e-04"	"8.34e-01"	"ZCCHC10"
"202512_s_at"	"0.0599941"	"3.47e-04"	"-9.99e-01"	"ATG5"
"238295_at"	"0.0599941"	"3.48e-04"	"5.29e-01"	"TEFM"
"223159_s_at"	"0.0599941"	"3.50e-04"	"8.14e-01"	"NEK6"
"211494_s_at"	"0.0599941"	"3.51e-04"	"-1.25"	"SLC4A4"
"202234_s_at"	"0.0599941"	"3.51e-04"	"6.68e-01"	"SLC16A1"
"213500_at"	"0.0599941"	"3.51e-04"	"-8.88e-01"	""
"223351_at"	"0.0600075"	"3.52e-04"	"-1.13"	"C17orf80"
"217371_s_at"	"0.0600396"	"3.54e-04"	"6.71e-01"	"IL15"
"218647_s_at"	"0.060129"	"3.56e-04"	"1.08"	"YRDC"
"229526_at"	"0.060129"	"3.56e-04"	"9.08e-01"	"AQP11"
"219698_s_at"	"0.0602873"	"3.58e-04"	"8.01e-01"	"METTL4"
"209285_s_at"	"0.0605116"	"3.61e-04"	"-1.11"	"FAM208A"
"202925_s_at"	"0.0610805"	"3.65e-04"	"5.19e-01"	"PLAGL2"
"232792_at"	"0.0615384"	"3.70e-04"	"7.87e-01"	"TRIM69"
"235431_s_at"	"0.0615384"	"3.70e-04"	"-5.30e-01"	"PELI3"
"211580_s_at"	"0.0616879"	"3.72e-04"	"5.91e-01"	"PIK3R3"
"219303_at"	"0.0618134"	"3.74e-04"	"9.82e-01"	"RNF219"
"223547_at"	"0.0618357"	"3.75e-04"	"-4.35e-01"	"JKAMP"
"239546_at"	"0.0619521"	"3.79e-04"	"6.55e-01"	"LOC100131053"
"219410_at"	"0.0619521"	"3.80e-04"	"-1.21"	"TMEM45A"
"217878_s_at"	"0.0619521"	"3.80e-04"	"-1.26"	"CDC27"
"239675_at"	"0.0619521"	"3.81e-04"	"1.27"	"LINC00900"
"223658_at"	"0.0621704"	"3.83e-04"	"9.75e-01"	"KCNK6"
"212607_at"	"0.0633929"	"3.92e-04"	"-4.50e-01"	"AKT3"
"231090_s_at"	"0.0633929"	"3.93e-04"	"6.69e-01"	"ARID2"
"229134_at"	"0.0638836"	"3.98e-04"	"5.21e-01"	"VANGL1"
"211951_at"	"0.0638836"	"3.99e-04"	"-9.15e-01"	"NOLC1"
"219351_at"	"0.0638836"	"4.00e-04"	"-8.49e-01"	"TRAPPC2"
