"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"221011_s_at"	"0.0909"	"0.00000225"	"1.78"	"LBH"
"230006_s_at"	"0.0909"	"0.00000332"	"-2.27"	"SVIP"
"228846_at"	"0.1195"	"0.00000781"	"-1.19"	"MXD1"
"224260_at"	"0.1195"	"0.00001185"	"1.03"	""
"218724_s_at"	"0.1195"	"0.00001324"	"1.50"	"TGIF2"
"230005_at"	"0.1195"	"0.00001406"	"-2.19"	"SVIP"
"212341_at"	"0.1195"	"0.00001692"	"-1.19"	"YIPF6"
"225295_at"	"0.1195"	"0.00001823"	"-1.50"	"SLC39A10"
"218627_at"	"0.1195"	"0.00001968"	"1.20"	"DRAM1"
"226668_at"	"0.139"	"0.00002542"	"-1.35"	"WDSUB1"
"235850_at"	"0.1452"	"0.00002921"	"8.95e-01"	"FAM162A"
"226155_at"	"0.1985"	"0.00004356"	"-8.59e-01"	"FAM160B1"
"242100_at"	"0.1989"	"0.00004918"	"1.29"	"CHSY3"
"227623_at"	"0.1989"	"0.00005316"	"-1.44"	"CACNA2D1"
"235489_at"	"0.1989"	"0.00006343"	"1.44"	"RHOJ"
"203766_s_at"	"0.1989"	"0.00007126"	"1.00"	"LMOD1"
"212343_at"	"0.1989"	"0.00007903"	"-1.29"	"YIPF6"
"226150_at"	"0.1989"	"0.00008278"	"-1.27"	"PLPP5"
"204732_s_at"	"0.1989"	"0.00008511"	"-9.66e-01"	"TRIM23"
"236223_s_at"	"0.1989"	"0.00008724"	"9.41e-01"	"RIT1"
"228418_at"	"0.1989"	"0.0000891"	"-9.46e-01"	"EXOC5"
"228087_at"	"0.1989"	"0.00009842"	"-1.29"	"CCDC126"
"200046_at"	"0.1989"	"0.00009867"	"-1.48"	"DAD1"
"224769_at"	"0.1989"	"0.00011316"	"-8.08e-01"	"TAOK1"
"1555058_a_at"	"0.1989"	"0.00011445"	"-1.24"	"LPGAT1"
"229480_at"	"0.1989"	"0.00011542"	"-8.88e-01"	"MAGI2-AS3"
"202651_at"	"0.1989"	"0.00012089"	"-1.13"	"LPGAT1"
"203563_at"	"0.1989"	"0.00012225"	"6.69e-01"	"AFAP1"
"202169_s_at"	"0.1989"	"0.00013115"	"-1.77"	"AASDHPPT"
"236290_at"	"0.1989"	"0.00013284"	"2.06"	"DOK6"
"212687_at"	"0.1989"	"0.00013322"	"-6.90e-01"	"LIMS4///LIMS3///LIMS1"
"225214_at"	"0.1989"	"0.00013399"	"9.34e-01"	"LOC100129034"
"228191_at"	"0.1989"	"0.00013907"	"-1.24"	"FLVCR1"
"235396_at"	"0.1989"	"0.00013991"	"-1.36"	"TANGO2"
"202234_s_at"	"0.1989"	"0.00014269"	"1.05"	"SLC16A1"
"218201_at"	"0.1989"	"0.00014383"	"-8.24e-01"	"NDUFB2"
"203188_at"	"0.1989"	"0.00014691"	"7.70e-01"	"B4GAT1"
"200925_at"	"0.1989"	"0.00014756"	"-7.36e-01"	"COX6A1"
"208958_at"	"0.1989"	"0.00014805"	"7.90e-01"	"ERP44"
"225012_at"	"0.1989"	"0.00014905"	"6.23e-01"	"HDLBP"
"202606_s_at"	"0.1989"	"0.00014935"	"-8.64e-01"	"TLK1"
"225927_at"	"0.1989"	"0.00015497"	"1.05"	"MAP3K1"
"222931_s_at"	"0.1989"	"0.00016075"	"-9.74e-01"	"THNSL1"
"213112_s_at"	"0.1989"	"0.00016347"	"-1.78"	"SQSTM1"
"226563_at"	"0.1989"	"0.00016372"	"7.41e-01"	"SMAD2"
"209900_s_at"	"0.1997"	"0.00016802"	"7.49e-01"	"SLC16A1"
"227027_at"	"0.2098"	"0.00018349"	"-9.07e-01"	"GFPT1"
"221935_s_at"	"0.2098"	"0.00018419"	"-1.33"	"EOGT"
"207105_s_at"	"0.2146"	"0.00019229"	"6.95e-01"	"PIK3R2"
"201572_x_at"	"0.2166"	"0.00019875"	"-1.31"	"DCTD"
"212068_s_at"	"0.2166"	"0.00020201"	"1.14"	"PRRC2B"
"200975_at"	"0.2191"	"0.00020841"	"-6.73e-01"	"PPT1"
"224704_at"	"0.2323"	"0.0002285"	"5.90e-01"	"TNRC6A"
"225796_at"	"0.2323"	"0.00022942"	"8.84e-01"	"PXK"
"1570155_at"	"0.2367"	"0.00023814"	"-1.22"	"LINC01111"
"237299_at"	"0.2478"	"0.00025379"	"1.31"	"NARF"
"220494_s_at"	"0.2583"	"0.00027301"	"9.91e-01"	""
"227639_at"	"0.2583"	"0.00027402"	"-1.34"	"PIGK"
"218200_s_at"	"0.2675"	"0.00029354"	"-7.53e-01"	"NDUFB2"
"229036_at"	"0.2675"	"0.00029704"	"-1.00"	"TNRC6B"
"224691_at"	"0.2675"	"0.00030582"	"-1.68"	"UHMK1"
"205052_at"	"0.2675"	"0.00030797"	"-1.02"	"AUH"
"212096_s_at"	"0.2675"	"0.00030826"	"2.02"	"MTUS1"
"238444_at"	"0.2707"	"0.00031687"	"5.84e-01"	"ZNF618"
"205383_s_at"	"0.309"	"0.0003715"	"-1.09"	"ZBTB20"
"227131_at"	"0.309"	"0.00037297"	"6.95e-01"	"MAP3K3"
"204063_s_at"	"0.3129"	"0.00038508"	"-8.93e-01"	"ULK2"
"203253_s_at"	"0.3129"	"0.00038915"	"-1.63"	"PPIP5K2"
"209489_at"	"0.3163"	"0.00040128"	"-1.07"	"CELF1"
"226421_at"	"0.3163"	"0.00040499"	"-8.99e-01"	"AMMECR1"
"226590_at"	"0.3168"	"0.00041724"	"1.03"	"ZNF618"
"225546_at"	"0.3168"	"0.00041761"	"5.19e-01"	"LOC101930123///EEF2K"
"210137_s_at"	"0.3168"	"0.00042616"	"-1.56"	"DCTD"
"204744_s_at"	"0.3168"	"0.00043161"	"-1.25"	"IARS"
"227450_at"	"0.3168"	"0.0004371"	"5.37e-01"	"ERP27"
"222663_at"	"0.3168"	"0.00044515"	"-1.15"	"RIOK2"
"204059_s_at"	"0.3168"	"0.00045524"	"-8.33e-01"	"ME1"
"225750_at"	"0.3168"	"0.00045658"	"-1.51"	"ERO1A"
"201471_s_at"	"0.3168"	"0.0004577"	"-1.20"	"SQSTM1"
"227013_at"	"0.3218"	"0.00047308"	"7.90e-01"	"LATS2"
"209194_at"	"0.3218"	"0.00047679"	"-7.74e-01"	"CETN2"
"223449_at"	"0.3226"	"0.00048927"	"-1.01"	"SEMA6A"
"218498_s_at"	"0.3226"	"0.00049266"	"-2.31"	"ERO1A"
"203590_at"	"0.3226"	"0.00049737"	"-7.87e-01"	"DYNC1LI2"
"205371_s_at"	"0.3226"	"0.00050222"	"-5.63e-01"	"DBT"
"213734_at"	"0.3226"	"0.00050747"	"-1.02"	"RFC5"
"204634_at"	"0.3242"	"0.00051588"	"-1.13"	"NEK4"
"241729_at"	"0.3265"	"0.0005255"	"1.06"	"DOK6"
"212942_s_at"	"0.3389"	"0.00055439"	"2.22"	"CEMIP"
"217814_at"	"0.3389"	"0.00056342"	"-1.03"	"CCDC47"
"201310_s_at"	"0.3389"	"0.00057011"	"9.38e-01"	"NREP"
"230285_at"	"0.3389"	"0.0005702"	"-2.12"	"SVIP"
"239934_x_at"	"0.3401"	"0.00059126"	"-5.00e-01"	""
"223336_s_at"	"0.3401"	"0.00059534"	"-1.19"	"RAB18"
"201571_s_at"	"0.3401"	"0.00059555"	"-9.34e-01"	"DCTD"
"235170_at"	"0.3401"	"0.00059708"	"5.91e-01"	"ZNF92"
"231736_x_at"	"0.3425"	"0.00060771"	"-6.35e-01"	"MGST1"
"226979_at"	"0.343"	"0.00061538"	"-1.04"	"MAP3K2"
"224580_at"	"0.343"	"0.00062232"	"-1.50"	"SLC38A1"
"217743_s_at"	"0.343"	"0.00062952"	"-1.12"	"TMEM30A"
"236224_at"	"0.343"	"0.00063724"	"1.06"	"RIT1"
"212813_at"	"0.343"	"0.0006481"	"-7.55e-01"	"JAM3"
"212342_at"	"0.343"	"0.00064965"	"-1.63"	"YIPF6"
"228501_at"	"0.343"	"0.00066404"	"1.52"	"GALNT15"
"236989_at"	"0.343"	"0.00067048"	"-8.11e-01"	""
"225144_at"	"0.343"	"0.00067239"	"-1.10"	"BMPR2"
"201813_s_at"	"0.343"	"0.00068031"	"-6.30e-01"	"TBC1D5"
"212175_s_at"	"0.343"	"0.00068144"	"-7.76e-01"	"AK2"
"217822_at"	"0.343"	"0.00068427"	"-5.41e-01"	"WBP11"
"228324_at"	"0.343"	"0.00069017"	"-6.21e-01"	"CARNMT1"
"231963_at"	"0.3431"	"0.00070137"	"6.85e-01"	"ANKRD33B"
"228416_at"	"0.3431"	"0.00070275"	"1.08"	"ACVR2A"
"225176_at"	"0.3458"	"0.00071848"	"-1.52"	"LNPEP"
"212263_at"	"0.3458"	"0.00072099"	"8.27e-01"	"QKI"
"202136_at"	"0.3509"	"0.00073945"	"-6.36e-01"	"ZMYND11"
"1568820_a_at"	"0.3509"	"0.00074442"	"-7.10e-01"	"BEND6"
"238906_s_at"	"0.3522"	"0.00075369"	"1.20"	"RHOJ"
"202170_s_at"	"0.3529"	"0.00076154"	"-9.99e-01"	"AASDHPPT"
"209707_at"	"0.353"	"0.00076826"	"-1.33"	"PIGK"
"206205_at"	"0.356"	"0.00078134"	"-9.16e-01"	"MPHOSPH9"
"212492_s_at"	"0.3597"	"0.00079622"	"6.27e-01"	"KDM4B"
"212262_at"	"0.3597"	"0.00080255"	"1.16"	"QKI"
"208952_s_at"	"0.3632"	"0.00082081"	"-1.08"	"LARP4B"
"223071_at"	"0.3632"	"0.0008238"	"-7.68e-01"	"IER3IP1"
"227008_at"	"0.3634"	"0.00085047"	"-5.38e-01"	"HDDC3"
"212495_at"	"0.3634"	"0.00085073"	"1.23"	"KDM4B"
"226886_at"	"0.3634"	"0.00085161"	"-1.11"	"GFPT1"
"202479_s_at"	"0.3634"	"0.00085295"	"1.31"	"TRIB2"
"208708_x_at"	"0.3634"	"0.00086544"	"-5.19e-01"	"EIF5"
"238472_at"	"0.3634"	"0.0008697"	"1.14"	"FBXO9"
"227133_at"	"0.3634"	"0.00087099"	"-1.40"	"FAM199X"
"227157_at"	"0.3634"	"0.00087732"	"-5.86e-01"	"PRIMPOL"
"217764_s_at"	"0.3649"	"0.00089115"	"-1.12"	"RAB31"
"236568_at"	"0.3649"	"0.00089427"	"6.35e-01"	""
"200011_s_at"	"0.3663"	"0.00091814"	"-9.03e-01"	"ARF3"
"201110_s_at"	"0.3663"	"0.00091929"	"6.46e-01"	"THBS1"
"222024_s_at"	"0.3663"	"0.00092435"	"5.25e-01"	"AKAP13"
"200602_at"	"0.3663"	"0.00092443"	"-1.46"	"APP"
"201734_at"	"0.3781"	"0.00096132"	"-9.15e-01"	"CLCN3"
"243481_at"	"0.3858"	"0.00099287"	"7.91e-01"	"RHOJ"
"227520_at"	"0.3858"	"0.00099909"	"-4.41e-01"	"TXLNG"
"1557669_at"	"0.3858"	"0.00100508"	"5.06e-01"	"LOC100132005"
"218435_at"	"0.3858"	"0.00100893"	"-4.49e-01"	"DNAJC15"
"1555824_a_at"	"0.3864"	"0.00102319"	"7.64e-01"	"PACS2"
"1562263_at"	"0.3864"	"0.00102891"	"-5.33e-01"	"LOC100507156"
"217590_s_at"	"0.3864"	"0.00103421"	"-1.04"	"TRPA1"
"225275_at"	"0.3864"	"0.00104869"	"1.21"	"EDIL3"
"200995_at"	"0.3864"	"0.00105171"	"-1.81"	"IPO7"
"240806_at"	"0.3864"	"0.00105313"	"5.32e-01"	"RPL15"
"226592_at"	"0.3904"	"0.00107107"	"7.33e-01"	"ZNF618"
"202711_at"	"0.3928"	"0.00108491"	"5.42e-01"	"EFNB1"
"237180_at"	"0.3934"	"0.00109514"	"5.24e-01"	""
"227976_at"	"0.3934"	"0.00110853"	"-8.41e-01"	"SMIM10"
"201682_at"	"0.3934"	"0.00110961"	"-5.74e-01"	"PMPCB"
"206655_s_at"	"0.3934"	"0.00111531"	"7.53e-01"	"SEPT5-GP1BB///SEPT5///GP1BB"
"208854_s_at"	"0.399"	"0.00113835"	"-7.24e-01"	"STK24"
"203865_s_at"	"0.401"	"0.00116419"	"1.21"	"ADARB1"
"208066_s_at"	"0.401"	"0.00118099"	"-5.25e-01"	"GTF2B"
"200993_at"	"0.401"	"0.0011825"	"-1.19"	"IPO7"
"215009_s_at"	"0.401"	"0.00118389"	"1.49"	"THAP9-AS1"
"210719_s_at"	"0.401"	"0.00118622"	"6.12e-01"	"HMG20B"
"208890_s_at"	"0.401"	"0.00118814"	"7.79e-01"	"PLXNB2"
"201910_at"	"0.4099"	"0.00122771"	"1.23"	"FARP1"
"236901_at"	"0.4099"	"0.00122938"	"1.20"	""
"241393_at"	"0.4141"	"0.00125648"	"-6.93e-01"	"IPP"
"226186_at"	"0.4141"	"0.0012573"	"-2.25"	"TMOD2"
"235387_at"	"0.4167"	"0.00129737"	"-8.33e-01"	"GSTCD"
"218318_s_at"	"0.4167"	"0.00129957"	"-1.12"	"NLK"
"204058_at"	"0.4167"	"0.00130192"	"-7.08e-01"	"ME1"
"212371_at"	"0.4167"	"0.00130484"	"-7.24e-01"	"DESI2"
"218346_s_at"	"0.4167"	"0.00130661"	"9.05e-01"	"SESN1"
"238115_at"	"0.4167"	"0.00131826"	"1.53"	"DNAJC18"
"201272_at"	"0.4167"	"0.00131835"	"-9.07e-01"	"AKR1B1"
"213970_at"	"0.419"	"0.00133612"	"6.05e-01"	"RABL3"
"230570_at"	"0.419"	"0.00135062"	"1.48"	"EIF3H"
"230290_at"	"0.419"	"0.00135079"	"6.77e-01"	"SCUBE3"
"218010_x_at"	"0.419"	"0.00135642"	"6.42e-01"	"PPDPF"
"200994_at"	"0.4306"	"0.00140189"	"-7.87e-01"	"IPO7"
"220244_at"	"0.4324"	"0.00141576"	"7.06e-01"	"LINC00312"
"203960_s_at"	"0.4344"	"0.00143022"	"-5.19e-01"	"HSPB11"
"209875_s_at"	"0.4346"	"0.00144262"	"-2.71"	"SPP1"
"209183_s_at"	"0.4346"	"0.00145856"	"2.20"	"C10orf10"
"215785_s_at"	"0.4346"	"0.00146016"	"1.05"	"CYFIP2"
"242247_at"	"0.4346"	"0.00146244"	"-9.44e-01"	"METTL15"
"219960_s_at"	"0.4403"	"0.00149561"	"-1.21"	"UCHL5"
"224665_at"	"0.4403"	"0.00149803"	"-7.66e-01"	"ANAPC16"
"225273_at"	"0.4422"	"0.0015156"	"8.16e-01"	"WWC3"
"226250_at"	"0.4422"	"0.00152043"	"-1.09"	"ZBTB20"
"219188_s_at"	"0.4503"	"0.00155802"	"8.58e-01"	"MACROD1"
"213664_at"	"0.4503"	"0.00156543"	"1.05"	"SLC1A1"
"238612_at"	"0.4503"	"0.00157637"	"8.94e-01"	"BRD4"
"227603_at"	"0.4503"	"0.00158113"	"7.50e-01"	""
"225365_at"	"0.4547"	"0.00160701"	"8.27e-01"	"ZDHHC20"
"211383_s_at"	"0.4547"	"0.00161343"	"-1.27"	"WDR37"
"202891_at"	"0.4549"	"0.00163365"	"-7.43e-01"	"NIT1"
"222590_s_at"	"0.4549"	"0.00163558"	"-9.10e-01"	"NLK"
"218371_s_at"	"0.4549"	"0.00163897"	"-6.97e-01"	"PSPC1"
"224507_s_at"	"0.4556"	"0.00164974"	"5.44e-01"	"MGC12916"
"204303_s_at"	"0.4595"	"0.00167306"	"9.30e-01"	"CTIF"
"227682_at"	"0.4595"	"0.00171544"	"7.94e-01"	"SPPL2A"
"1556194_a_at"	"0.4595"	"0.00171815"	"8.37e-01"	"HSPA4L"
"230862_at"	"0.4595"	"0.00171974"	"3.94e-01"	""
"225162_at"	"0.4595"	"0.00175218"	"-9.46e-01"	"SH3D19"
"202969_at"	"0.4595"	"0.00175706"	"1.05"	"DYRK2"
"209647_s_at"	"0.4595"	"0.00177151"	"5.07e-01"	"SOCS5"
"227580_s_at"	"0.4595"	"0.00177239"	"5.29e-01"	"TECPR1"
"244389_at"	"0.4595"	"0.00178366"	"-5.01e-01"	"TLK1"
"204759_at"	"0.4595"	"0.00179867"	"-7.49e-01"	"RCBTB2"
"204976_s_at"	"0.4595"	"0.00180205"	"-9.98e-01"	"AMMECR1"
"1560020_at"	"0.4595"	"0.00180371"	"9.69e-01"	"DNAJC13"
"201760_s_at"	"0.4595"	"0.00181222"	"-1.13"	"WSB2"
"227454_at"	"0.4595"	"0.00181961"	"-8.56e-01"	"TAOK1"
"203742_s_at"	"0.4595"	"0.00182408"	"-4.17e-01"	"LOC732360///TDG"
"227764_at"	"0.4595"	"0.00182788"	"7.16e-01"	"LYPD6"
"230313_at"	"0.4595"	"0.00185056"	"-1.11"	""
"203700_s_at"	"0.4595"	"0.00185599"	"2.35"	"DIO2"
"222478_at"	"0.4595"	"0.0018718"	"-4.73e-01"	"VPS36"
"224122_at"	"0.4595"	"0.00187182"	"4.44e-01"	""
"218574_s_at"	"0.4595"	"0.00187291"	"9.24e-01"	"LMCD1"
"213111_at"	"0.4595"	"0.00187908"	"-8.89e-01"	"PIKFYVE"
"209182_s_at"	"0.4595"	"0.00189413"	"1.09"	"C10orf10"
"201820_at"	"0.4595"	"0.00191469"	"-4.84e-01"	"KRT5"
"202772_at"	"0.4595"	"0.00191719"	"-6.41e-01"	"HMGCL"
"229199_at"	"0.4595"	"0.0019241"	"-1.27"	"SCN9A"
"223438_s_at"	"0.4595"	"0.00192762"	"-4.83e-01"	"PPARA"
"235880_at"	"0.4595"	"0.00192935"	"5.30e-01"	"SRRM3"
"208920_at"	"0.4595"	"0.0019317"	"6.71e-01"	"SRI"
"228379_at"	"0.4595"	"0.00194335"	"6.73e-01"	"NUTF2P4///NUTF2"
"230090_at"	"0.4595"	"0.00194827"	"7.44e-01"	"GDNF"
"224376_s_at"	"0.4595"	"0.00194843"	"-5.50e-01"	"TGIF2-C20orf24///C20orf24"
"212503_s_at"	"0.4595"	"0.00195761"	"5.00e-01"	"DIP2C"
"224896_s_at"	"0.4595"	"0.00197584"	"-8.49e-01"	"TTL"
"202124_s_at"	"0.4595"	"0.00197958"	"-1.20"	"TRAK2"
"235772_at"	"0.4595"	"0.00199696"	"-7.17e-01"	"PPP3CB-AS1"
"242366_at"	"0.4595"	"0.00201103"	"-1.32"	""
"225906_at"	"0.4595"	"0.00202224"	"1.07"	"GATSL2"
"223491_at"	"0.4595"	"0.00202495"	"-4.70e-01"	"COMMD2"
"225120_at"	"0.4595"	"0.00203244"	"-7.89e-01"	"MIR4657///PURB"
"219397_at"	"0.4595"	"0.00203323"	"-9.95e-01"	"COQ10B"
"218641_at"	"0.4595"	"0.00203781"	"6.38e-01"	"C11orf95"
"212399_s_at"	"0.4595"	"0.00203876"	"4.22e-01"	"VGLL4"
"213266_at"	"0.4595"	"0.00204199"	"8.35e-01"	"TP53BP1"
"223065_s_at"	"0.4595"	"0.00204654"	"-1.14"	"STARD3NL"
"212652_s_at"	"0.4595"	"0.00205071"	"-5.65e-01"	"SNX4"
"202484_s_at"	"0.4595"	"0.00206326"	"-6.41e-01"	"MBD2"
"231431_s_at"	"0.4595"	"0.00206756"	"9.13e-01"	"INAFM2"
"213203_at"	"0.4597"	"0.0020881"	"-4.81e-01"	"SNAPC5"
"220230_s_at"	"0.4597"	"0.00209079"	"5.59e-01"	"CYB5R2"
"217624_at"	"0.4597"	"0.00209812"	"7.26e-01"	"PDAP1"
"225567_at"	"0.4597"	"0.002109"	"7.36e-01"	"INAFM2"
"238086_at"	"0.4597"	"0.002113"	"-4.24e-01"	"LOC100129617///CMIP"
"229696_at"	"0.4597"	"0.00211866"	"7.01e-01"	"FECH"
"225376_at"	"0.4689"	"0.00216962"	"-4.24e-01"	"GID8"
"223380_s_at"	"0.4693"	"0.00218034"	"7.39e-01"	"LATS2"
"218461_at"	"0.4721"	"0.00220197"	"-4.60e-01"	"GPN3"
"236038_at"	"0.4733"	"0.00221596"	"1.92"	"RNF150"
"1555598_a_at"	"0.4772"	"0.0022431"	"5.26e-01"	"DUSP19"
"219165_at"	"0.4797"	"0.00226942"	"8.34e-01"	"PDLIM2"
"217388_s_at"	"0.4797"	"0.00227838"	"-2.38"	"KYNU"
"207839_s_at"	"0.4797"	"0.00228129"	"5.55e-01"	"TMEM8B"
"203286_at"	"0.4824"	"0.00231059"	"-7.36e-01"	"RNF44"
"219223_at"	"0.4824"	"0.00231163"	"4.84e-01"	"CACFD1"
"229533_x_at"	"0.4851"	"0.00233338"	"4.57e-01"	"ZNF680"
"242705_x_at"	"0.4867"	"0.00235028"	"7.99e-01"	"LRPAP1"
"207528_s_at"	"0.4877"	"0.00236367"	"-1.95"	"SLC7A11"
"231980_at"	"0.4886"	"0.00237718"	"1.65"	"DOK6"
"231543_at"	"0.4892"	"0.00238905"	"-4.50e-01"	"PLEKHA8"
"227144_at"	"0.491"	"0.00240994"	"7.47e-01"	"KIAA0930"
"212095_s_at"	"0.491"	"0.00241558"	"1.18"	"MTUS1"
"204773_at"	"0.4921"	"0.00243741"	"1.22"	"IL11RA"
"202464_s_at"	"0.4921"	"0.00244819"	"5.95e-01"	"PFKFB3"
"225426_at"	"0.4921"	"0.00245216"	"6.00e-01"	"PPP6C"
"215227_x_at"	"0.4921"	"0.00245726"	"-4.80e-01"	"ACP1"
"214699_x_at"	"0.4951"	"0.00248256"	"4.44e-01"	"WIPI2"
"205779_at"	"0.4951"	"0.00249014"	"4.26e-01"	"RAMP2"
"202883_s_at"	"0.4951"	"0.00251919"	"-7.78e-01"	"PPP2R1B"
"207379_at"	"0.4951"	"0.00252105"	"1.32"	"EDIL3"
"214948_s_at"	"0.4951"	"0.00254576"	"-8.39e-01"	"TMF1"
"243059_at"	"0.4951"	"0.0025524"	"-1.99"	"FENDRR"
"228121_at"	"0.4951"	"0.00255908"	"1.54"	"TGFB2"
"226085_at"	"0.4951"	"0.0025608"	"-7.74e-01"	"CBX5"
"221964_at"	"0.4951"	"0.00256144"	"4.29e-01"	"TULP3"
"241214_at"	"0.4951"	"0.00260332"	"-5.19e-01"	""
"209288_s_at"	"0.4951"	"0.00262344"	"1.04"	"CDC42EP3"
"226596_x_at"	"0.4951"	"0.00262617"	"-1.06"	"UMAD1"
"208964_s_at"	"0.4951"	"0.00264338"	"-1.31"	"MIR1908///FADS1"
"212792_at"	"0.4951"	"0.00265482"	"-7.60e-01"	"DPY19L1"
"226776_at"	"0.4951"	"0.00265496"	"1.13"	"ENY2"
"228573_at"	"0.4951"	"0.0026648"	"-6.85e-01"	"ANTXR2"
"238905_at"	"0.4951"	"0.00266519"	"8.01e-01"	"RHOJ"
"223042_s_at"	"0.4951"	"0.00267304"	"-1.03"	"FUNDC2"
"225098_at"	"0.4951"	"0.0026817"	"7.89e-01"	"ABI2"
"225685_at"	"0.4951"	"0.00268359"	"8.63e-01"	"CDC42EP3"
"223174_at"	"0.4951"	"0.00269053"	"-7.99e-01"	"BTBD10"
"228521_s_at"	"0.4951"	"0.0026969"	"-5.25e-01"	"MIA-RAB4B///RAB4B"
"214949_at"	"0.4951"	"0.00270267"	"-8.88e-01"	""
"202672_s_at"	"0.4951"	"0.00270268"	"8.81e-01"	"ATF3"
"223492_s_at"	"0.4951"	"0.00270466"	"8.47e-01"	"LRRFIP1"
"240754_at"	"0.4951"	"0.00270731"	"4.28e-01"	"LOC284933"
"238135_at"	"0.4988"	"0.00273699"	"5.45e-01"	"AGTRAP"
"237571_at"	"0.5014"	"0.00276452"	"-5.69e-01"	""
"212474_at"	"0.5014"	"0.00277374"	"-1.16"	"AVL9"
"222339_x_at"	"0.5014"	"0.00277867"	"7.12e-01"	""
"217835_x_at"	"0.5023"	"0.00279858"	"-5.06e-01"	"TGIF2-C20orf24///C20orf24"
"202096_s_at"	"0.5023"	"0.00280201"	"-3.88e-01"	"TSPO"
"214429_at"	"0.5056"	"0.00285216"	"3.99e-01"	"MTMR6"
"223367_at"	"0.5056"	"0.002855"	"-5.54e-01"	"DNAJC30"
"243023_at"	"0.5056"	"0.00287022"	"5.49e-01"	""
"233742_at"	"0.5056"	"0.00288431"	"4.44e-01"	"METTL22"
"240693_at"	"0.5056"	"0.00288955"	"3.98e-01"	""
"1559351_at"	"0.5056"	"0.00289248"	"5.16e-01"	""
"209287_s_at"	"0.5056"	"0.0029032"	"1.08"	"CDC42EP3"
"33850_at"	"0.5056"	"0.00292707"	"6.13e-01"	"MAP4"
"202125_s_at"	"0.5056"	"0.00292766"	"-1.52"	"TRAK2"
"202346_at"	"0.5056"	"0.00293249"	"-1.46"	"UBE2K"
"210663_s_at"	"0.5056"	"0.00293651"	"-2.49"	"KYNU"
"1554697_at"	"0.5056"	"0.00295295"	"1.17"	"ADAMTS9"
"213182_x_at"	"0.5056"	"0.00297395"	"4.69e-01"	"CDKN1C"
"235308_at"	"0.5056"	"0.00297886"	"-1.36"	"ZBTB20"
"224918_x_at"	"0.5056"	"0.00297964"	"-5.32e-01"	"MGST1"
"204276_at"	"0.5056"	"0.00298159"	"-1.51"	"TK2"
"226092_at"	"0.5056"	"0.00299006"	"-6.25e-01"	"MPP5"
"212622_at"	"0.5056"	"0.00299102"	"-5.64e-01"	"TMEM41B"
"204270_at"	"0.5056"	"0.00300477"	"9.97e-01"	"SKI"
"229879_at"	"0.5056"	"0.0030051"	"-6.69e-01"	"ASPH"
"204756_at"	"0.5067"	"0.00302111"	"7.20e-01"	"MAP2K5"
"212340_at"	"0.5068"	"0.00303587"	"-1.38"	"YIPF6"
"223437_at"	"0.5068"	"0.00304035"	"-4.39e-01"	"PPARA"
"235722_at"	"0.5071"	"0.00305134"	"5.43e-01"	"SYNJ2BP-COX16///SYNJ2BP"
"212670_at"	"0.5118"	"0.00310793"	"1.04"	"ELN"
"227465_at"	"0.5118"	"0.00311776"	"4.10e-01"	"MAU2"
"203992_s_at"	"0.5118"	"0.00314017"	"-8.34e-01"	"KDM6A"
"227748_at"	"0.5118"	"0.00314586"	"5.23e-01"	"RBMXL1"
"1568899_at"	"0.5118"	"0.0031477"	"-3.56e-01"	"LOC101929511"
"210650_s_at"	"0.5118"	"0.00314855"	"3.84e-01"	"PCLO"
"226986_at"	"0.5118"	"0.00316485"	"5.46e-01"	"WIPI2"
"221735_at"	"0.5118"	"0.00316695"	"4.45e-01"	"WDR48"
"219065_s_at"	"0.5118"	"0.0031685"	"-1.15"	"DPY30///MEMO1"
"212648_at"	"0.5118"	"0.00320388"	"-8.73e-01"	"DHX29"
"212852_s_at"	"0.5118"	"0.00320758"	"-3.55e-01"	"TROVE2"
"225179_at"	"0.5118"	"0.00321268"	"-1.41"	"UBE2K"
"226276_at"	"0.5118"	"0.00323007"	"-6.19e-01"	"TMEM167A"
"203909_at"	"0.5118"	"0.00323984"	"-8.41e-01"	"SLC9A6"
"225091_at"	"0.5118"	"0.00324725"	"9.52e-01"	"ZCCHC3"
"201694_s_at"	"0.5118"	"0.0032487"	"1.08"	"EGR1"
"203814_s_at"	"0.5118"	"0.00325144"	"-6.32e-01"	"NQO2"
"203693_s_at"	"0.5118"	"0.00325193"	"4.62e-01"	"E2F3"
"224787_s_at"	"0.5118"	"0.00325776"	"-1.45"	"RAB18"
"225826_at"	"0.5183"	"0.0033087"	"-8.31e-01"	"MMAB"
"205226_at"	"0.5208"	"0.00334089"	"1.11"	"PDGFRL"
"203097_s_at"	"0.5208"	"0.00335448"	"-6.07e-01"	"RAPGEF2"
"225303_at"	"0.5208"	"0.00335683"	"4.52e-01"	"KIRREL"
"213254_at"	"0.5208"	"0.00338967"	"-7.31e-01"	"TNRC6B"
"206042_x_at"	"0.5208"	"0.00339162"	"-4.66e-01"	"SNURF///SNRPN"
"222610_s_at"	"0.5208"	"0.00339842"	"-5.04e-01"	"S100PBP"
"223184_s_at"	"0.5208"	"0.00340185"	"-4.36e-01"	"AGPAT3"
"227188_at"	"0.5208"	"0.00341269"	"-8.26e-01"	"EVA1C"
