"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"1553454_at"	"0.00188"	"3.45e-08"	"-4.63"	"RPTN"
"205900_at"	"0.00474"	"1.74e-07"	"-3.30"	"KRT1"
"201506_at"	"0.00474"	"2.60e-07"	"-2.26"	"TGFBI"
"1554179_s_at"	"0.00776"	"6.91e-07"	"-2.08"	"LYNX1"
"209555_s_at"	"0.00776"	"8.38e-07"	"-5.11"	"CD36"
"201839_s_at"	"0.00776"	"8.51e-07"	"1.95"	"EPCAM"
"231240_at"	"0.0105"	"1.38e-06"	"-3.75"	"DIO2"
"243780_at"	"0.0105"	"1.54e-06"	"-1.95"	""
"217127_at"	"0.01076"	"2.03e-06"	"1.81"	"CTH"
"213287_s_at"	"0.01076"	"2.14e-06"	"-1.82"	"KRT10"
"203700_s_at"	"0.01076"	"2.18e-06"	"-3.57"	"DIO2"
"207023_x_at"	"0.01076"	"2.36e-06"	"-1.91"	"KRT10"
"1569787_at"	"0.01118"	"2.66e-06"	"-3.95"	"RFTN1"
"210633_x_at"	"0.01161"	"2.97e-06"	"-1.77"	"KRT10"
"208188_at"	"0.01231"	"3.61e-06"	"-3.09"	"KRT9"
"220510_at"	"0.01231"	"4.01e-06"	"-1.96"	"RHBG"
"213240_s_at"	"0.01231"	"4.10e-06"	"-1.71"	"KRT4"
"220625_s_at"	"0.01231"	"4.17e-06"	"-3.50"	"ELF5"
"228766_at"	"0.01231"	"4.40e-06"	"-4.70"	"CD36"
"229327_s_at"	"0.01231"	"4.50e-06"	"-2.00"	"MAF"
"229596_at"	"0.01329"	"5.32e-06"	"-2.05"	"AMDHD1"
"214624_at"	"0.01329"	"5.35e-06"	"-2.53"	"UPK1A"
"243403_x_at"	"0.01353"	"5.69e-06"	"-2.01"	"CPM"
"243312_at"	"0.01402"	"6.17e-06"	"-2.03"	"ZNF107"
"239752_at"	"0.01402"	"6.52e-06"	"-1.75"	"CECR2"
"237120_at"	"0.01402"	"6.87e-06"	"-1.66"	"KRT77"
"204072_s_at"	"0.01402"	"6.92e-06"	"-2.04"	"FRY"
"220090_at"	"0.01426"	"7.30e-06"	"-2.70"	"CRNN"
"206488_s_at"	"0.01453"	"7.71e-06"	"-4.62"	"CD36"
"1553715_s_at"	"0.01504"	"8.46e-06"	"1.40"	"MCRIP2"
"206363_at"	"0.01504"	"8.53e-06"	"-2.05"	"MAF"
"226382_at"	"0.01538"	"9.00e-06"	"-2.24"	""
"210521_s_at"	"0.01573"	"9.49e-06"	"-2.11"	"FETUB"
"207908_at"	"0.01647"	"1.02e-05"	"-5.44"	"KRT2"
"212488_at"	"0.01687"	"1.15e-05"	"-1.49"	"COL5A1"
"207324_s_at"	"0.01687"	"1.17e-05"	"-1.32"	"DSC1"
"40524_at"	"0.01687"	"1.21e-05"	"-2.72"	"PTPN21"
"223739_at"	"0.01687"	"1.21e-05"	"-2.49"	"PADI1"
"226988_s_at"	"0.01687"	"1.24e-05"	"-1.44"	"MYH14"
"243176_at"	"0.01687"	"1.26e-05"	"-2.24"	"LOC101929356///ARL5A"
"201650_at"	"0.01687"	"1.27e-05"	"2.55"	"KRT19"
"225861_at"	"0.01687"	"1.30e-05"	"1.32"	"MCRIP2"
"205438_at"	"0.01826"	"1.44e-05"	"-2.62"	"PTPN21"
"201884_at"	"0.01827"	"1.47e-05"	"-1.28"	"CEACAM5"
"229566_at"	"0.01827"	"1.50e-05"	"-1.56"	"WFDC21P"
"235706_at"	"0.01865"	"1.62e-05"	"-2.39"	"CPM"
"1569909_at"	"0.01865"	"1.66e-05"	"-2.79"	"KRT79"
"207414_s_at"	"0.01865"	"1.67e-05"	"-1.78"	"LOC100507472///PCSK6"
"207761_s_at"	"0.01865"	"1.68e-05"	"-3.06"	"METTL7A"
"226959_at"	"0.01865"	"1.77e-05"	"-1.92"	""
"202831_at"	"0.01865"	"1.78e-05"	"1.53"	"GPX2"
"227782_at"	"0.01865"	"1.78e-05"	"-2.94"	"ZBTB7C"
"227863_at"	"0.01865"	"1.81e-05"	"-2.15"	"IFITM10"
"204521_at"	"0.01932"	"1.91e-05"	"1.26"	"FAM216A"
"230084_at"	"0.01933"	"1.95e-05"	"-1.51"	"SLC30A2"
"231062_at"	"0.01933"	"1.99e-05"	"-1.82"	"DOCK9-AS2"
"226991_at"	"0.01933"	"2.02e-05"	"-1.38"	"NFATC2"
"244056_at"	"0.01933"	"2.12e-05"	"-1.85"	"SFTA2"
"223816_at"	"0.01933"	"2.13e-05"	"-3.80"	"SLC46A2"
"207911_s_at"	"0.01933"	"2.13e-05"	"-2.38"	"TGM5"
"238431_at"	"0.01933"	"2.16e-05"	"-1.65"	""
"218454_at"	"0.01933"	"2.19e-05"	"-1.25"	"PLBD1"
"240420_at"	"0.01985"	"2.29e-05"	"-3.20"	"AADACL2"
"244417_at"	"0.02008"	"2.35e-05"	"-1.32"	""
"229385_s_at"	"0.02042"	"2.43e-05"	"-1.56"	"TINCR"
"239345_at"	"0.02068"	"2.51e-05"	"-3.71"	"SLC19A3"
"231778_at"	"0.02068"	"2.53e-05"	"-1.39"	"DLX3"
"224262_at"	"0.02119"	"2.64e-05"	"-1.41"	"IL1F10"
"235019_at"	"0.02119"	"2.70e-05"	"-2.40"	"CPM"
"209904_at"	"0.02119"	"2.72e-05"	"-1.72"	"TNNC1"
"208502_s_at"	"0.02119"	"2.77e-05"	"1.27"	"PITX1"
"210809_s_at"	"0.02119"	"2.79e-05"	"-3.03"	"POSTN"
"224836_at"	"0.02138"	"2.85e-05"	"-1.78"	"TP53INP2"
"224818_at"	"0.0217"	"3.06e-05"	"-1.27"	"SORT1"
"206655_s_at"	"0.0217"	"3.08e-05"	"-1.61"	"SEPT5-GP1BB///SEPT5///GP1BB"
"205891_at"	"0.0217"	"3.17e-05"	"1.20"	"ADORA2B"
"215719_x_at"	"0.0217"	"3.19e-05"	"1.23"	"FAS"
"224480_s_at"	"0.0217"	"3.21e-05"	"1.82"	"GPAT3"
"205054_at"	"0.0217"	"3.27e-05"	"-1.60"	"NEB"
"236350_at"	"0.0217"	"3.29e-05"	"-1.50"	""
"231491_at"	"0.0217"	"3.29e-05"	"2.19"	"LINC00113"
"1557103_a_at"	"0.0217"	"3.30e-05"	"-1.15"	"LMTK3"
"205439_at"	"0.0217"	"3.36e-05"	"-2.83"	"GSTT2"
"229125_at"	"0.0217"	"3.36e-05"	"-1.70"	"KANK4"
"226460_at"	"0.0217"	"3.37e-05"	"-1.20"	"FNIP2"
"226438_at"	"0.0218"	"3.43e-05"	"-1.96"	"SNTB1"
"229280_s_at"	"0.02197"	"3.56e-05"	"-1.54"	"CASC15"
"239303_at"	"0.02197"	"3.58e-05"	"1.27"	"PIWIL2"
"213933_at"	"0.02197"	"3.59e-05"	"-3.05"	"PTGER3"
"232035_at"	"0.02197"	"3.62e-05"	"-1.37"	"HIST1H4H"
"205047_s_at"	"0.02226"	"3.70e-05"	"1.47"	"ASNS"
"236423_at"	"0.02265"	"3.86e-05"	"-1.72"	""
"205786_s_at"	"0.02265"	"3.87e-05"	"-4.23"	"ITGAM"
"205660_at"	"0.02265"	"3.92e-05"	"-1.81"	"OASL"
"215856_at"	"0.02265"	"3.94e-05"	"-1.26"	"SIGLEC15"
"240361_at"	"0.023"	"4.04e-05"	"-1.96"	"LOC101927972"
"224583_at"	"0.02361"	"4.19e-05"	"1.22"	"COTL1"
"235736_at"	"0.02369"	"4.25e-05"	"1.15"	"SMKR1"
"228538_at"	"0.02369"	"4.35e-05"	"-1.55"	"ZNF662"
"1553929_at"	"0.02369"	"4.37e-05"	"-2.06"	"ACER1"
"236407_at"	"0.02369"	"4.44e-05"	"-1.48"	"KCNE1"
"227276_at"	"0.02369"	"4.44e-05"	"-1.61"	"PLXDC2"
"1553589_a_at"	"0.02369"	"4.46e-05"	"-2.31"	"PDZK1IP1"
"213954_at"	"0.02372"	"4.56e-05"	"1.12"	"FAM169A"
"1554541_a_at"	"0.02372"	"4.56e-05"	"-1.26"	"GPRIN2"
"202364_at"	"0.02401"	"4.65e-05"	"-1.41"	"MXI1"
"206085_s_at"	"0.02421"	"4.74e-05"	"1.30"	"CTH"
"219752_at"	"0.02476"	"4.93e-05"	"-1.72"	"RASAL1"
"206100_at"	"0.02476"	"4.94e-05"	"-2.25"	"CPM"
"221584_s_at"	"0.02488"	"5.04e-05"	"-1.43"	"KCNMA1"
"220413_at"	"0.02488"	"5.05e-05"	"-1.62"	"SLC39A2"
"220056_at"	"0.02488"	"5.10e-05"	"-1.60"	"IL22RA1"
"203528_at"	"0.02504"	"5.22e-05"	"-1.71"	"SEMA4D"
"205184_at"	"0.02504"	"5.23e-05"	"-2.16"	"GNG4"
"228293_at"	"0.02504"	"5.27e-05"	"1.20"	"DEPDC7"
"240242_at"	"0.02504"	"5.31e-05"	"-2.19"	""
"219630_at"	"0.02514"	"5.38e-05"	"-2.34"	"PDZK1IP1"
"1553906_s_at"	"0.0255"	"5.51e-05"	"-1.04"	"FGD2"
"226865_at"	"0.0255"	"5.55e-05"	"-1.84"	"PLXDC2"
"206465_at"	"0.02598"	"5.70e-05"	"-4.15"	"ACSBG1"
"228647_at"	"0.02599"	"5.75e-05"	"-3.20"	"LOC100049716"
"222277_at"	"0.02609"	"5.82e-05"	"-1.45"	"C1QTNF9B-AS1"
"202609_at"	"0.02624"	"5.90e-05"	"1.13"	"EPS8"
"209755_at"	"0.02636"	"5.98e-05"	"-1.14"	"NMNAT2"
"202409_at"	"0.02637"	"6.03e-05"	"-1.69"	"INS-IGF2///IGF2"
"228442_at"	"0.02651"	"6.11e-05"	"-1.33"	"NFATC2"
"209283_at"	"0.02795"	"6.67e-05"	"-1.40"	"CRYAB"
"225924_at"	"0.02795"	"6.68e-05"	"-1.20"	"FNIP2"
"242998_at"	"0.02795"	"6.69e-05"	"-1.45"	"RDH12"
"220249_at"	"0.02795"	"6.74e-05"	"-2.57"	"HYAL4"
"226847_at"	"0.02795"	"6.77e-05"	"1.29"	"FST"
"1556267_at"	"0.02795"	"6.78e-05"	"-1.27"	"MYRFL"
"214798_at"	"0.02795"	"6.84e-05"	"-1.34"	"ATP2C2"
"204994_at"	"0.02795"	"6.85e-05"	"-1.46"	"MX2"
"210374_x_at"	"0.02817"	"7.06e-05"	"-1.02"	"PTGER3"
"218499_at"	"0.02817"	"7.11e-05"	"9.98e-01"	"STK26"
"220559_at"	"0.02817"	"7.17e-05"	"-1.05"	"EN1"
"207381_at"	"0.02817"	"7.20e-05"	"-1.25"	"ALOX12B"
"214605_x_at"	"0.02817"	"7.27e-05"	"-1.39"	"GPR1"
"213610_s_at"	"0.02817"	"7.27e-05"	"1.04"	"PHOSPHO2-KLHL23///KLHL23"
"226961_at"	"0.02817"	"7.29e-05"	"1.21"	"PRR15"
"220944_at"	"0.02817"	"7.32e-05"	"-1.05"	"PGLYRP4"
"227676_at"	"0.02853"	"7.53e-05"	"-2.23"	"FAM3D"
"227462_at"	"0.02853"	"7.57e-05"	"1.16"	"ERAP2"
"230710_at"	"0.02853"	"7.64e-05"	"-1.57"	"MIR210HG"
"212816_s_at"	"0.02853"	"7.71e-05"	"1.53"	"CBS"
"241890_at"	"0.02853"	"7.71e-05"	"-2.17"	""
"227949_at"	"0.02853"	"7.80e-05"	"1.21"	"PHACTR3"
"226478_at"	"0.02853"	"7.82e-05"	"1.07"	"TM7SF3"
"240293_at"	"0.02853"	"7.85e-05"	"-1.06"	"CCDC153"
"214945_at"	"0.02853"	"7.88e-05"	"-1.22"	"LOC101930363///LOC101928349///LOC100507387///FAM153C///FAM153A///FAM153B"
"210872_x_at"	"0.02877"	"8.04e-05"	"-1.59"	"GAS7"
"211906_s_at"	"0.02877"	"8.05e-05"	"-2.07"	"SERPINB4"
"210020_x_at"	"0.02894"	"8.18e-05"	"-2.66"	"CALML3"
"219429_at"	"0.02894"	"8.21e-05"	"-1.18"	"FA2H"
"202157_s_at"	"0.02907"	"8.34e-05"	"1.05"	"CELF2"
"1554195_a_at"	"0.02907"	"8.42e-05"	"-2.73"	"C5orf46"
"202687_s_at"	"0.02907"	"8.42e-05"	"-1.25"	"TNFSF10"
"206642_at"	"0.02907"	"8.45e-05"	"-1.14"	"DSG1"
"226682_at"	"0.02918"	"8.54e-05"	"-1.35"	"RORA"
"221416_at"	"0.02986"	"8.79e-05"	"-9.86e-01"	"PLA2G2F"
"1555370_a_at"	"0.03057"	"9.06e-05"	"1.05"	"CAMTA1"
"205774_at"	"0.03066"	"9.18e-05"	"9.84e-01"	"F12"
"1555765_a_at"	"0.03066"	"9.25e-05"	"-1.04"	"GNG4"
"224367_at"	"0.03066"	"9.25e-05"	"-1.45"	"BEX2"
"209587_at"	"0.03095"	"9.40e-05"	"1.09"	"PITX1"
"218484_at"	"0.03156"	"9.76e-05"	"-1.68"	"NDUFA4L2"
"212942_s_at"	"0.03156"	"9.87e-05"	"-1.25"	"CEMIP"
"205159_at"	"0.03156"	"1.01e-04"	"-1.63"	"CSF2RB"
"226305_at"	"0.03156"	"1.01e-04"	"-1.24"	"LYNX1"
"202998_s_at"	"0.03156"	"1.02e-04"	"-1.67"	"LOXL2"
"228653_at"	"0.03156"	"1.02e-04"	"1.09"	"SAMD5"
"239885_at"	"0.03156"	"1.02e-04"	"-1.51"	""
"206604_at"	"0.03156"	"1.03e-04"	"-1.24"	"OVOL1"
"221059_s_at"	"0.03156"	"1.03e-04"	"1.17"	"COTL1"
"203723_at"	"0.03156"	"1.03e-04"	"-1.27"	"ITPKB"
"203434_s_at"	"0.03156"	"1.03e-04"	"1.02"	"MME"
"48031_r_at"	"0.03156"	"1.04e-04"	"-1.72"	"FAXDC2"
"227736_at"	"0.03156"	"1.04e-04"	"-1.89"	"C10orf99"
"207618_s_at"	"0.03156"	"1.04e-04"	"9.41e-01"	"BCS1L"
"1553961_s_at"	"0.03156"	"1.05e-04"	"-1.31"	"SNX21"
"212807_s_at"	"0.03156"	"1.06e-04"	"-1.15"	"SORT1"
"231722_at"	"0.03156"	"1.06e-04"	"-3.84"	"CASP14"
"230030_at"	"0.03156"	"1.06e-04"	"1.28"	"HS6ST2"
"204121_at"	"0.03156"	"1.07e-04"	"-1.04"	"GADD45G"
"235626_at"	"0.03156"	"1.07e-04"	"-1.38"	"CAMK1D"
"229740_at"	"0.03159"	"1.08e-04"	"-1.08"	"SMIM5"
"224225_s_at"	"0.03164"	"1.09e-04"	"-2.50"	"ETV7"
"226534_at"	"0.03164"	"1.09e-04"	"1.19"	"KITLG"
"241765_at"	"0.03209"	"1.12e-04"	"-2.28"	"CPM"
"218692_at"	"0.0323"	"1.13e-04"	"1.11"	"SYBU"
"1559091_s_at"	"0.03256"	"1.15e-04"	"-1.02"	"FGD2"
"211538_s_at"	"0.03256"	"1.15e-04"	"-1.77"	"HSPA2"
"206043_s_at"	"0.03256"	"1.17e-04"	"-2.02"	"ATP2C2"
"217080_s_at"	"0.03256"	"1.17e-04"	"-9.67e-01"	"HOMER2"
"222236_s_at"	"0.03256"	"1.17e-04"	"-1.25"	"ASAP3"
"229055_at"	"0.03256"	"1.17e-04"	"-1.00"	"GPR68"
"202179_at"	"0.0328"	"1.19e-04"	"-2.57"	"BLMH"
"231849_at"	"0.03301"	"1.20e-04"	"-1.16"	"KRT80"
"209759_s_at"	"0.03327"	"1.22e-04"	"9.54e-01"	"ECI1"
"242888_at"	"0.03339"	"1.25e-04"	"9.51e-01"	"PRRT3-AS1"
"1320_at"	"0.03339"	"1.25e-04"	"-2.23"	"PTPN21"
"1555759_a_at"	"0.03339"	"1.25e-04"	"-1.53"	"CCL5"
"204137_at"	"0.03339"	"1.26e-04"	"-1.23"	"GPR137B"
"201825_s_at"	"0.03339"	"1.26e-04"	"9.79e-01"	"SCCPDH"
"222162_s_at"	"0.03339"	"1.27e-04"	"1.35"	"ADAMTS1"
"207345_at"	"0.03339"	"1.27e-04"	"1.47"	"FST"
"227735_s_at"	"0.03339"	"1.28e-04"	"-1.98"	"C10orf99"
"220414_at"	"0.03339"	"1.29e-04"	"-1.31"	"CALML5"
"1554440_at"	"0.03339"	"1.29e-04"	"-1.01"	"KIAA0513"
"227180_at"	"0.03339"	"1.29e-04"	"-1.42"	"ELOVL7"
"222829_s_at"	"0.03339"	"1.30e-04"	"-1.31"	"IL20RA"
"244692_at"	"0.03339"	"1.32e-04"	"-1.29"	"CYP4F22"
"225421_at"	"0.03339"	"1.33e-04"	"1.04"	"PM20D2"
"228759_at"	"0.03339"	"1.33e-04"	"-1.02"	"CREB3L2"
"214070_s_at"	"0.03339"	"1.33e-04"	"-2.49"	"ATP10B"
"243383_at"	"0.03339"	"1.33e-04"	"-1.25"	""
"244521_at"	"0.03339"	"1.34e-04"	"-9.09e-01"	"TSHZ2"
"203699_s_at"	"0.03339"	"1.34e-04"	"-2.84"	"DIO2"
"223381_at"	"0.03339"	"1.34e-04"	"9.85e-01"	"NUF2"
"231887_s_at"	"0.0334"	"1.35e-04"	"-9.36e-01"	"PALD1"
"210249_s_at"	"0.03344"	"1.36e-04"	"-9.43e-01"	"NCOA1"
"234290_x_at"	"0.03356"	"1.38e-04"	"-1.22"	"MYH14"
"210095_s_at"	"0.03356"	"1.38e-04"	"-1.61"	"IGFBP3"
"232977_x_at"	"0.03356"	"1.38e-04"	"-1.17"	"MYH14"
"219508_at"	"0.03396"	"1.41e-04"	"-1.23"	"GCNT3"
"236201_at"	"0.03396"	"1.41e-04"	"-1.80"	"SPTLC3"
"1555950_a_at"	"0.03396"	"1.42e-04"	"-1.05"	"CD55"
"243837_x_at"	"0.03409"	"1.43e-04"	"-1.35"	""
"226560_at"	"0.03467"	"1.47e-04"	"-1.21"	"SGPP2"
"212769_at"	"0.03467"	"1.47e-04"	"-9.78e-01"	"TLE3"
"230256_at"	"0.03467"	"1.49e-04"	"9.71e-01"	"RUSC1-AS1"
"205552_s_at"	"0.03467"	"1.49e-04"	"-9.49e-01"	"OAS1"
"1552767_a_at"	"0.03467"	"1.49e-04"	"1.13"	"HS6ST2"
"226599_at"	"0.03467"	"1.50e-04"	"-1.13"	"FHDC1"
"223342_at"	"0.03467"	"1.51e-04"	"9.01e-01"	"RRM2B"
"205404_at"	"0.03467"	"1.51e-04"	"-2.31"	"HSD11B1"
"209159_s_at"	"0.03467"	"1.52e-04"	"-9.12e-01"	"NDRG4"
"207008_at"	"0.03467"	"1.52e-04"	"-1.49"	"CXCR2"
"221805_at"	"0.03467"	"1.52e-04"	"9.30e-01"	"NEFL"
"230788_at"	"0.03503"	"1.54e-04"	"9.10e-01"	"GCNT2"
"204540_at"	"0.03514"	"1.56e-04"	"-1.08"	"EEF1A2"
"210096_at"	"0.03523"	"1.57e-04"	"-3.91"	"CYP4B1"
"228746_s_at"	"0.03523"	"1.58e-04"	"-9.10e-01"	""
"218422_s_at"	"0.03523"	"1.58e-04"	"8.82e-01"	"RBM26"
"1553972_a_at"	"0.03523"	"1.58e-04"	"1.39"	"CBS"
"203810_at"	"0.03549"	"1.60e-04"	"1.19"	"DNAJB4"
"211382_s_at"	"0.0362"	"1.64e-04"	"-9.46e-01"	"TACC2"
"209867_s_at"	"0.0368"	"1.68e-04"	"-1.54"	"ADGRL3"
"241507_x_at"	"0.0368"	"1.68e-04"	"-2.15"	""
"210085_s_at"	"0.0368"	"1.69e-04"	"-2.46"	"ANXA9"
"239837_at"	"0.03693"	"1.71e-04"	"-1.15"	"ADAM11"
"1568617_a_at"	"0.03693"	"1.71e-04"	"-9.15e-01"	"CAMSAP3"
"202022_at"	"0.03693"	"1.72e-04"	"-1.37"	"ALDOC"
"214199_at"	"0.03699"	"1.73e-04"	"-9.51e-01"	"SFTPD"
"206191_at"	"0.03712"	"1.74e-04"	"1.01"	"ENTPD3"
"236249_at"	"0.03712"	"1.75e-04"	"1.15"	"IKBIP"
"230265_at"	"0.03712"	"1.75e-04"	"-9.34e-01"	""
"210375_at"	"0.0373"	"1.77e-04"	"-1.02"	"PTGER3"
"43511_s_at"	"0.0373"	"1.78e-04"	"-8.78e-01"	"ARRB1"
"228873_at"	"0.0373"	"1.78e-04"	"-1.03"	"COL22A1"
"203980_at"	"0.0373"	"1.79e-04"	"-1.77"	"FABP4"
"222642_s_at"	"0.03743"	"1.80e-04"	"8.63e-01"	"TMEM33"
"220456_at"	"0.03754"	"1.81e-04"	"-1.13"	"SPTLC3"
"211429_s_at"	"0.03781"	"1.83e-04"	"-1.23"	"SERPINA1"
"221541_at"	"0.03782"	"1.84e-04"	"-8.86e-01"	"CRISPLD2"
"204948_s_at"	"0.03782"	"1.85e-04"	"1.19"	"FST"
"237262_at"	"0.03782"	"1.85e-04"	"-1.15"	"GAREM1"
"214536_at"	"0.03805"	"1.89e-04"	"-3.02"	"SLURP1"
"205113_at"	"0.03805"	"1.89e-04"	"-8.57e-01"	"NEFM"
"224516_s_at"	"0.03805"	"1.89e-04"	"-8.88e-01"	"CXXC5"
"220751_s_at"	"0.03805"	"1.89e-04"	"-2.12"	"FAXDC2"
"226617_at"	"0.0381"	"1.91e-04"	"-1.40"	"LOC101929356///ARL5A"
"236496_at"	"0.0381"	"1.91e-04"	"-1.65"	"DEGS2"
"204836_at"	"0.0381"	"1.92e-04"	"9.31e-01"	"GLDC"
"209372_x_at"	"0.03811"	"1.93e-04"	"-9.84e-01"	"TUBB2B///TUBB2A"
"227399_at"	"0.03811"	"1.94e-04"	"1.11"	"VGLL3"
"244780_at"	"0.03811"	"1.94e-04"	"-1.54"	"SGPP2"
"221100_at"	"0.03811"	"1.95e-04"	"-2.90"	"C6orf15"
"238017_at"	"0.03811"	"1.95e-04"	"-1.26"	"SDR16C5"
"206747_at"	"0.0383"	"1.97e-04"	"-9.11e-01"	"GPRIN2"
"210297_s_at"	"0.03839"	"1.98e-04"	"-1.02"	"MSMB"
"1562247_at"	"0.03839"	"1.99e-04"	"-1.21"	"LOC286058"
"219597_s_at"	"0.03839"	"1.99e-04"	"-9.30e-01"	"DUOX1"
"224327_s_at"	"0.03847"	"2.01e-04"	"-1.23"	"DGAT2"
"220066_at"	"0.03847"	"2.02e-04"	"-1.22"	"NOD2"
"223217_s_at"	"0.03847"	"2.02e-04"	"9.41e-01"	"NFKBIZ"
"203608_at"	"0.03847"	"2.03e-04"	"-2.27"	"ALDH5A1"
"220246_at"	"0.03847"	"2.03e-04"	"-1.45"	"CAMK1D"
"219594_at"	"0.03893"	"2.06e-04"	"-1.27"	"NINJ2"
"214399_s_at"	"0.03916"	"2.08e-04"	"-1.01"	"KRT4"
"222315_at"	"0.03924"	"2.10e-04"	"-1.30"	"LOC100996756"
"205197_s_at"	"0.03949"	"2.12e-04"	"-1.07"	"ATP7A"
"206196_s_at"	"0.03949"	"2.12e-04"	"-1.71"	"RUNDC3A"
"207430_s_at"	"0.03968"	"2.14e-04"	"-1.09"	"MSMB"
"222383_s_at"	"0.03974"	"2.15e-04"	"-1.05"	"ALOXE3"
"204867_at"	"0.03974"	"2.16e-04"	"1.40"	"GCHFR"
"237263_at"	"0.04"	"2.18e-04"	"-1.11"	""
"212143_s_at"	"0.04039"	"2.22e-04"	"-1.30"	"IGFBP3"
"223062_s_at"	"0.04039"	"2.22e-04"	"1.18"	"PSAT1"
"219532_at"	"0.04039"	"2.23e-04"	"-1.19"	"ELOVL4"
"220108_at"	"0.04039"	"2.23e-04"	"-9.67e-01"	"GNA14"
"219795_at"	"0.04049"	"2.25e-04"	"9.77e-01"	"SLC6A14"
"242271_at"	"0.04049"	"2.26e-04"	"-1.69"	"SLC26A9"
"210519_s_at"	"0.04049"	"2.26e-04"	"8.51e-01"	"NQO1"
"205129_at"	"0.04049"	"2.27e-04"	"9.67e-01"	"NPM3"
"204511_at"	"0.04064"	"2.28e-04"	"-1.10"	"FARP2"
"212689_s_at"	"0.04076"	"2.30e-04"	"-1.13"	"KDM3A"
"235871_at"	"0.04076"	"2.31e-04"	"-8.92e-01"	"LIPH"
"239132_at"	"0.04076"	"2.32e-04"	"1.28"	"NOS1"
"213707_s_at"	"0.04076"	"2.32e-04"	"-1.15"	"DLX5"
"211922_s_at"	"0.04122"	"2.37e-04"	"-1.19"	"CAT"
"204780_s_at"	"0.04122"	"2.37e-04"	"9.81e-01"	"FAS"
"214734_at"	"0.04122"	"2.37e-04"	"-1.23"	"EXPH5"
"210834_s_at"	"0.04122"	"2.38e-04"	"-2.13"	"PTGER3"
"203453_at"	"0.04149"	"2.40e-04"	"-1.04"	"SCNN1A"
"207076_s_at"	"0.04149"	"2.41e-04"	"1.36"	"ASS1"
"239652_at"	"0.0416"	"2.43e-04"	"-1.89"	""
"206613_s_at"	"0.0416"	"2.44e-04"	"1.04"	"TAF1A"
"219946_x_at"	"0.0416"	"2.46e-04"	"-1.09"	"MYH14"
"220624_s_at"	"0.0416"	"2.47e-04"	"-1.52"	"ELF5"
"1553059_at"	"0.0416"	"2.47e-04"	"-1.42"	"PGLYRP3"
"201432_at"	"0.0416"	"2.49e-04"	"-1.04"	"CAT"
"219844_at"	"0.0416"	"2.49e-04"	"-8.39e-01"	"CCDC186"
"227449_at"	"0.0416"	"2.50e-04"	"-1.35"	"EPHA4"
"206004_at"	"0.0416"	"2.50e-04"	"-2.88"	"TGM3"
"219316_s_at"	"0.0416"	"2.51e-04"	"-1.29"	"FLVCR2"
"223234_at"	"0.0416"	"2.52e-04"	"8.42e-01"	"MAD2L2"
"225851_at"	"0.0416"	"2.52e-04"	"-1.06"	"CHURC1-FNTB///FNTB"
"228069_at"	"0.0416"	"2.53e-04"	"8.77e-01"	"MTFR2"
"218150_at"	"0.0416"	"2.53e-04"	"-1.25"	"LOC101929356///ARL5A"
"229317_at"	"0.0416"	"2.54e-04"	"9.10e-01"	"KPNA5"
"227752_at"	"0.0416"	"2.54e-04"	"-1.08"	"SPTLC3"
"220736_at"	"0.0416"	"2.55e-04"	"-2.70"	"SLC19A3"
"214657_s_at"	"0.0416"	"2.55e-04"	"-1.42"	"MIR612///NEAT1"
"213236_at"	"0.04201"	"2.58e-04"	"-1.09"	"SASH1"
"227450_at"	"0.04204"	"2.60e-04"	"-1.27"	"ERP27"
"206348_s_at"	"0.04204"	"2.61e-04"	"-9.54e-01"	"PDK3"
"219450_at"	"0.04204"	"2.61e-04"	"1.16"	"C4orf19"
"237211_x_at"	"0.04217"	"2.62e-04"	"-8.93e-01"	"MORN3"
"227559_at"	"0.04227"	"2.64e-04"	"9.21e-01"	"NDUFAF4"
"38290_at"	"0.04248"	"2.66e-04"	"8.36e-01"	"RGS14"
"230053_at"	"0.04266"	"2.68e-04"	"-1.36"	""
"219258_at"	"0.04266"	"2.68e-04"	"8.71e-01"	"TIPIN"
"204781_s_at"	"0.04281"	"2.70e-04"	"8.80e-01"	"FAS"
"210492_at"	"0.04285"	"2.71e-04"	"-1.53"	"MFAP3L"
"204546_at"	"0.04287"	"2.72e-04"	"-1.37"	"KIAA0513"
"201926_s_at"	"0.04334"	"2.76e-04"	"-8.83e-01"	"CD55"
"235921_at"	"0.0439"	"2.80e-04"	"1.17"	"LOC102723721"
"209348_s_at"	"0.04392"	"2.82e-04"	"-1.47"	"MAF"
"235099_at"	"0.04392"	"2.82e-04"	"-9.48e-01"	"CMTM8"
"219259_at"	"0.04392"	"2.83e-04"	"-9.58e-01"	"SEMA4A"
"208512_s_at"	"0.04392"	"2.84e-04"	"-8.03e-01"	"AFDN"
"202199_s_at"	"0.04395"	"2.85e-04"	"-1.11"	"SRPK1"
"202967_at"	"0.04395"	"2.86e-04"	"-1.01"	"GSTA4"
"236471_at"	"0.04395"	"2.87e-04"	"-1.57"	"NFE2L3"
"223279_s_at"	"0.04395"	"2.88e-04"	"-8.40e-01"	"UACA"
"212337_at"	"0.04395"	"2.88e-04"	"-1.13"	"TUG1"
