"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"1562098_at"	"1"	"0.094833"	"3.41e-01"	"UHRF1BP1L"
"244334_at"	"1"	"0.094847"	"-3.32e-01"	"TRAM1L1"
"223499_at"	"1"	"0.094856"	"-3.40e-01"	"C1QTNF5///MFRP"
"228505_s_at"	"1"	"0.094856"	"9.36e-01"	"TMEM170A"
"1560109_s_at"	"1"	"0.094884"	"-3.32e-01"	"LOC401433///NUB1"
"201001_s_at"	"1"	"0.094889"	"3.54e-01"	"TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1"
"206566_at"	"1"	"0.094896"	"-3.32e-01"	"SLC7A1"
"1553194_at"	"1"	"0.094902"	"3.38e-01"	"NEGR1"
"214888_at"	"1"	"0.094919"	"5.44e-01"	"CAPN2"
"233686_at"	"1"	"0.094927"	"-3.32e-01"	"ASXL3"
"233551_at"	"1"	"0.094936"	"-3.32e-01"	"DANT2"
"241885_at"	"1"	"0.094989"	"3.71e-01"	""
"241830_at"	"1"	"0.095033"	"-3.41e-01"	"NOL4L"
"204624_at"	"1"	"0.095037"	"3.95e-01"	"ATP7B"
"204890_s_at"	"1"	"0.095054"	"-3.34e-01"	"LCK"
"1558930_at"	"1"	"0.095106"	"3.68e-01"	"LINC00460"
"1555082_a_at"	"1"	"0.095172"	"-4.02e-01"	"NEK11"
"243512_x_at"	"1"	"0.095183"	"1.05"	""
"1569666_s_at"	"1"	"0.09523"	"3.37e-01"	""
"202023_at"	"1"	"0.095269"	"5.62e-01"	"EFNA1"
"244124_at"	"1"	"0.09533"	"-3.34e-01"	""
"243729_at"	"1"	"0.095358"	"3.39e-01"	""
"242303_at"	"1"	"0.095419"	"-3.51e-01"	"NRG2"
"236019_at"	"1"	"0.095447"	"3.89e-01"	"RAB12"
"AFFX-DapX-5_at"	"1"	"0.095471"	"7.58e-01"	""
"218870_at"	"1"	"0.095483"	"-3.42e-01"	"LOC101928361///ARHGAP15"
"228698_at"	"1"	"0.095488"	"7.85e-01"	"SOX7"
"1555656_at"	"1"	"0.095495"	"-3.31e-01"	"CD300LG"
"1560082_at"	"1"	"0.09551"	"3.57e-01"	""
"204275_at"	"1"	"0.095526"	"3.46e-01"	"CAPN15"
"1552890_a_at"	"1"	"0.095527"	"-3.62e-01"	"CABP4"
"239877_at"	"1"	"0.09556"	"3.31e-01"	"LOC157740"
"207913_at"	"1"	"0.095583"	"-3.31e-01"	"CYP2F1"
"202098_s_at"	"1"	"0.095585"	"-3.53e-01"	"PRMT2"
"243895_x_at"	"1"	"0.095587"	"3.83e-01"	""
"223872_at"	"1"	"0.095612"	"-3.37e-01"	""
"1562056_at"	"1"	"0.095614"	"7.58e-01"	""
"229898_at"	"1"	"0.095665"	"3.57e-01"	"SNX33"
"206674_at"	"1"	"0.095685"	"-3.35e-01"	"FLT3"
"233947_s_at"	"1"	"0.095707"	"-3.31e-01"	"TBX5-AS1"
"225847_at"	"1"	"0.095711"	"1.00"	"NCEH1"
"215594_at"	"1"	"0.095727"	"3.34e-01"	"ERV9-1"
"202482_x_at"	"1"	"0.095764"	"3.39e-01"	"RANBP1"
"235662_at"	"1"	"0.095781"	"3.70e-01"	""
"241391_at"	"1"	"0.095792"	"6.61e-01"	""
"1567985_at"	"1"	"0.095824"	"-4.62e-01"	""
"239348_at"	"1"	"0.09591"	"3.40e-01"	""
"235778_s_at"	"1"	"0.095915"	"-3.39e-01"	"ANKRD44"
"217979_at"	"1"	"0.095915"	"4.71e-01"	"TSPAN13"
"243908_at"	"1"	"0.095928"	"8.36e-01"	""
"224911_s_at"	"1"	"0.095935"	"3.41e-01"	"DCBLD2"
"219181_at"	"1"	"0.095965"	"1.14"	"LIPG"
"221728_x_at"	"1"	"0.095965"	"-3.30e-01"	"XIST"
"224631_at"	"1"	"0.095997"	"3.32e-01"	"ZFP91"
"232125_at"	"1"	"0.096"	"4.82e-01"	"ZBTB20"
"233623_at"	"1"	"0.096005"	"-3.77e-01"	""
"1562013_a_at"	"1"	"0.096017"	"3.42e-01"	"LOC100506730"
"221644_s_at"	"1"	"0.096037"	"-3.33e-01"	"SLC45A2"
"232273_at"	"1"	"0.096085"	"3.41e-01"	""
"238305_at"	"1"	"0.096123"	"3.44e-01"	""
"237189_at"	"1"	"0.096142"	"3.37e-01"	"HOXB-AS1"
"235333_at"	"1"	"0.096147"	"3.40e-01"	"B4GALT6"
"1561171_a_at"	"1"	"0.096166"	"-3.44e-01"	"GOLGA6L6///GOLGA6L22///GOLGA6L1"
"241640_at"	"1"	"0.09618"	"-3.46e-01"	"BCAP29"
"229246_at"	"1"	"0.096193"	"-7.59e-01"	"SRSF1"
"244846_at"	"1"	"0.0962"	"1.05"	""
"244356_at"	"1"	"0.0962"	"5.40e-01"	""
"1556110_at"	"1"	"0.096219"	"-4.24e-01"	""
"1553130_at"	"1"	"0.096231"	"-3.35e-01"	"LOC652276"
"238419_at"	"1"	"0.096304"	"8.34e-01"	"PHLDB2"
"221563_at"	"1"	"0.096318"	"7.04e-01"	"DUSP10"
"242169_at"	"1"	"0.096353"	"-4.06e-01"	"BHMT2"
"210981_s_at"	"1"	"0.096355"	"-4.08e-01"	"GRK6"
"232316_at"	"1"	"0.096383"	"3.79e-01"	"SAMD15"
"210333_at"	"1"	"0.096384"	"-3.39e-01"	"NR5A1"
"218610_s_at"	"1"	"0.096391"	"3.30e-01"	"CPPED1"
"201683_x_at"	"1"	"0.096396"	"3.42e-01"	"TOX4"
"1559140_at"	"1"	"0.096398"	"-3.97e-01"	"FAM87B///FAM87A"
"215875_at"	"1"	"0.096411"	"-4.66e-01"	""
"1566889_at"	"1"	"0.09642"	"3.72e-01"	"THADA"
"219457_s_at"	"1"	"0.096442"	"3.71e-01"	"RIN3"
"203410_at"	"1"	"0.096443"	"3.99e-01"	"AP3M2"
"206343_s_at"	"1"	"0.096472"	"3.69e-01"	"NRG1"
"212551_at"	"1"	"0.096474"	"-3.68e-01"	"CAP2"
"244538_at"	"1"	"0.096499"	"-3.30e-01"	"KCTD19"
"211195_s_at"	"1"	"0.096504"	"-3.31e-01"	"TP63"
"1564639_at"	"1"	"0.096505"	"3.31e-01"	"LOC100291323"
"234681_s_at"	"1"	"0.096505"	"3.40e-01"	"CHD6"
"243020_at"	"1"	"0.096564"	"3.43e-01"	"FAM13A-AS1"
"238132_at"	"1"	"0.096655"	"-3.85e-01"	"RCC1L"
"221462_x_at"	"1"	"0.096661"	"-3.42e-01"	"KLK15"
"232483_at"	"1"	"0.096668"	"3.42e-01"	"MED17"
"1556916_a_at"	"1"	"0.096687"	"-3.32e-01"	"LOC101928651"
"220092_s_at"	"1"	"0.096688"	"5.29e-01"	"ANTXR1"
"205318_at"	"1"	"0.096703"	"-4.50e-01"	"KIF5A"
"226142_at"	"1"	"0.096705"	"3.93e-01"	"GLIPR1"
"236417_at"	"1"	"0.096762"	"3.42e-01"	""
"208900_s_at"	"1"	"0.096766"	"3.74e-01"	"TOP1"
"213095_x_at"	"1"	"0.096827"	"-3.32e-01"	"AIF1"
"228348_at"	"1"	"0.096847"	"4.13e-01"	"LINS1"
"237632_at"	"1"	"0.096849"	"3.85e-01"	""
"1565639_a_at"	"1"	"0.0969"	"6.12e-01"	"PMP22"
"205694_at"	"1"	"0.096907"	"-1.55"	"TYRP1"
"242738_s_at"	"1"	"0.096908"	"4.13e-01"	"ZFHX3"
"236718_at"	"1"	"0.096938"	"4.70e-01"	"MYO10"
"223702_x_at"	"1"	"0.096971"	"-3.69e-01"	"FTCD"
"215586_at"	"1"	"0.096991"	"3.66e-01"	""
"239274_at"	"1"	"0.097053"	"5.93e-01"	""
"207747_s_at"	"1"	"0.097058"	"3.61e-01"	"DOK4"
"221624_at"	"1"	"0.097102"	"-3.75e-01"	"TCL6"
"1558758_s_at"	"1"	"0.097109"	"-3.70e-01"	"C12orf49"
"1558327_at"	"1"	"0.09715"	"4.29e-01"	"ZDHHC18"
"216727_at"	"1"	"0.097181"	"3.33e-01"	"STK38"
"203892_at"	"1"	"0.097197"	"-3.29e-01"	"WFDC2"
"221244_s_at"	"1"	"0.097221"	"3.31e-01"	"PDPK1"
"1554187_at"	"1"	"0.097253"	"-3.29e-01"	"LOC554206"
"203144_s_at"	"1"	"0.09726"	"4.10e-01"	"KIAA0040"
"225525_at"	"1"	"0.09727"	"3.42e-01"	"KIAA1671"
"242883_at"	"1"	"0.097292"	"-4.56e-01"	"OTOS"
"209692_at"	"1"	"0.097346"	"-3.29e-01"	"EYA2"
"222197_s_at"	"1"	"0.097361"	"-3.38e-01"	""
"215111_s_at"	"1"	"0.097395"	"4.72e-01"	"TSC22D1"
"217020_at"	"1"	"0.097412"	"-3.28e-01"	"RARB"
"238432_at"	"1"	"0.097452"	"5.59e-01"	"DLGAP1-AS1"
"225970_at"	"1"	"0.097503"	"4.01e-01"	"DDHD1"
"204952_at"	"1"	"0.097519"	"6.03e-01"	"LYPD3"
"206434_at"	"1"	"0.097528"	"-3.31e-01"	"SPOCK3"
"217647_at"	"1"	"0.09758"	"-3.56e-01"	"DHODH"
"1557829_at"	"1"	"0.097591"	"-3.28e-01"	""
"217097_s_at"	"1"	"0.097659"	"-5.68e-01"	"PHTF2"
"1557793_at"	"1"	"0.097684"	"-3.73e-01"	"ESYT3"
"2028_s_at"	"1"	"0.097689"	"-3.72e-01"	"E2F1"
"220264_s_at"	"1"	"0.097704"	"4.13e-01"	"GPR107"
"1553552_at"	"1"	"0.097708"	"-3.28e-01"	"TAAR8"
"233480_at"	"1"	"0.097773"	"3.29e-01"	"TMEM43"
"243366_s_at"	"1"	"0.097809"	"-3.32e-01"	"ITGA4"
"228601_at"	"1"	"0.097809"	"-3.52e-01"	"HAGLR"
"243044_at"	"1"	"0.097813"	"-3.44e-01"	""
"223955_at"	"1"	"0.097826"	"-3.61e-01"	"CRACR2A"
"217897_at"	"1"	"0.097882"	"-3.35e-01"	"FXYD6"
"234118_at"	"1"	"0.097911"	"5.33e-01"	""
"244753_at"	"1"	"0.097937"	"5.52e-01"	""
"229121_at"	"1"	"0.097938"	"-3.58e-01"	"CMKLR1"
"211139_s_at"	"1"	"0.097963"	"3.40e-01"	"NAB1"
"243236_at"	"1"	"0.098051"	"3.53e-01"	""
"237088_at"	"1"	"0.09814"	"-3.27e-01"	"LINC00244"
"209627_s_at"	"1"	"0.098144"	"4.32e-01"	"OSBPL3"
"242657_at"	"1"	"0.098212"	"5.05e-01"	""
"1552892_at"	"1"	"0.098218"	"-3.84e-01"	"TNFRSF13C"
"243993_at"	"1"	"0.098241"	"1.05"	""
"224109_at"	"1"	"0.098241"	"3.51e-01"	""
"41113_at"	"1"	"0.098256"	"4.87e-01"	"ZNF500"
"1569003_at"	"1"	"0.098273"	"5.17e-01"	"VMP1"
"212451_at"	"1"	"0.098282"	"6.58e-01"	"SECISBP2L"
"217296_at"	"1"	"0.09833"	"-3.49e-01"	"KIR2DS1"
"237308_at"	"1"	"0.098331"	"3.31e-01"	""
"214297_at"	"1"	"0.098389"	"3.32e-01"	"CSPG4"
"230409_at"	"1"	"0.0984"	"-3.71e-01"	"MAGI3"
"1555913_at"	"1"	"0.098419"	"3.27e-01"	"GON4L"
"1561208_at"	"1"	"0.098433"	"-3.55e-01"	""
"201473_at"	"1"	"0.098483"	"4.03e-01"	"JUNB"
"1567183_s_at"	"1"	"0.098484"	"3.65e-01"	"LOC105376944"
"233346_at"	"1"	"0.098485"	"3.41e-01"	""
"201295_s_at"	"1"	"0.098555"	"3.29e-01"	"WSB1"
"1564143_at"	"1"	"0.098603"	"-3.26e-01"	""
"218435_at"	"1"	"0.098615"	"3.28e-01"	"DNAJC15"
"228903_at"	"1"	"0.098616"	"-3.33e-01"	"CES4A"
"202145_at"	"1"	"0.098641"	"-3.28e-01"	"LY6E"
"229820_at"	"1"	"0.098644"	"-3.50e-01"	"LINC00969"
"1557721_at"	"1"	"0.098647"	"3.65e-01"	""
"211767_at"	"1"	"0.098696"	"4.01e-01"	"GINS4"
"244259_s_at"	"1"	"0.09873"	"-3.90e-01"	"ZNF91"
"234414_at"	"1"	"0.09873"	"-3.42e-01"	"NUTM2G///NUTM2F"
"243608_at"	"1"	"0.098756"	"3.75e-01"	"COG2"
"242578_x_at"	"1"	"0.098758"	"3.71e-01"	"SLC22A3"
"1556127_at"	"1"	"0.098765"	"3.42e-01"	"DIP2A"
"1553177_at"	"1"	"0.098769"	"3.32e-01"	"SH2D1B"
"244071_at"	"1"	"0.098785"	"-3.90e-01"	"FBLL1"
"210538_s_at"	"1"	"0.098794"	"5.62e-01"	"BIRC3"
"211367_s_at"	"1"	"0.098817"	"-4.04e-01"	"CASP1"
"227341_at"	"1"	"0.098832"	"-3.27e-01"	"BEND7"
"238316_at"	"1"	"0.098849"	"-3.73e-01"	"ZNF567"
"208090_s_at"	"1"	"0.098888"	"-3.33e-01"	"AIRE"
"226059_at"	"1"	"0.098889"	"3.38e-01"	"TOMM40L"
"1552564_at"	"1"	"0.098918"	"-3.45e-01"	"NUDT9P1"
"222933_at"	"1"	"0.098937"	"-4.13e-01"	"MORN1"
"210510_s_at"	"1"	"0.098939"	"4.58e-01"	"NRP1"
"239778_x_at"	"1"	"0.098957"	"3.42e-01"	""
"235772_at"	"1"	"0.098971"	"-3.35e-01"	"PPP3CB-AS1"
"225787_at"	"1"	"0.099022"	"5.08e-01"	"UBE2F"
"238683_at"	"1"	"0.09907"	"3.33e-01"	"ZNF524"
"243159_x_at"	"1"	"0.099111"	"4.26e-01"	""
"230754_at"	"1"	"0.099124"	"-4.23e-01"	"ZBTB38"
"222486_s_at"	"1"	"0.099167"	"9.16e-01"	"ADAMTS1"
"215125_s_at"	"1"	"0.099255"	"-3.62e-01"	"UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10"
"231435_at"	"1"	"0.099261"	"4.00e-01"	"C7orf34"
"243450_at"	"1"	"0.099272"	"5.43e-01"	""
"227034_at"	"1"	"0.099288"	"3.42e-01"	"SOWAHC"
"1557897_at"	"1"	"0.09929"	"-3.53e-01"	"LOC105374690"
"207071_s_at"	"1"	"0.099294"	"3.52e-01"	"ACO1"
"215888_at"	"1"	"0.099299"	"3.32e-01"	"PDS5B"
"244531_at"	"1"	"0.099311"	"-4.91e-01"	"NNT"
"229560_at"	"1"	"0.099318"	"3.28e-01"	"TLR8"
"204438_at"	"1"	"0.099333"	"-6.33e-01"	"MRC1"
"219934_s_at"	"1"	"0.099343"	"-3.25e-01"	"SULT1E1"
"210173_at"	"1"	"0.09935"	"-3.26e-01"	"PTPRJ"
"226139_at"	"1"	"0.099377"	"-3.25e-01"	"CCDC149"
"1557581_x_at"	"1"	"0.099417"	"3.32e-01"	""
"244861_at"	"1"	"0.099441"	"-3.31e-01"	"ZNF527"
"204857_at"	"1"	"0.099455"	"7.77e-01"	"MAD1L1"
"227865_at"	"1"	"0.099461"	"-3.88e-01"	"IDNK"
"235634_at"	"1"	"0.099482"	"-3.31e-01"	"PURG"
"215148_s_at"	"1"	"0.099498"	"4.16e-01"	"APBA3"
"1567527_at"	"1"	"0.099528"	"-3.36e-01"	""
"243316_x_at"	"1"	"0.09956"	"3.95e-01"	"VPS26A"
"214635_at"	"1"	"0.099597"	"-4.94e-01"	"CLDN9"
"1568843_at"	"1"	"0.0996"	"-3.58e-01"	"TTLL13P"
"244113_at"	"1"	"0.099619"	"-3.44e-01"	"KCNJ9"
"214723_x_at"	"1"	"0.099646"	"7.48e-01"	"ANKRD36"
"230933_at"	"1"	"0.099675"	"-3.45e-01"	"DSTN"
"1561692_at"	"1"	"0.099682"	"3.27e-01"	""
"215068_s_at"	"1"	"0.099717"	"3.50e-01"	"FBXL18"
"213866_at"	"1"	"0.099741"	"-3.31e-01"	"SAMD14"
"215450_at"	"1"	"0.099765"	"-3.65e-01"	"SNRPE"
"243340_at"	"1"	"0.099785"	"-3.61e-01"	""
"227747_at"	"1"	"0.099836"	"3.86e-01"	"MPZL3"
"222351_at"	"1"	"0.09984"	"-3.53e-01"	"PPP2R1B"
"227634_at"	"1"	"0.099843"	"-3.32e-01"	"STK32C"
"AFFX-LysX-M_at"	"1"	"0.09992"	"8.81e-01"	""
"206221_at"	"1"	"0.099932"	"-3.37e-01"	"RASA3"
"241069_at"	"1"	"0.099991"	"3.29e-01"	""
"220706_at"	"1"	"0.100029"	"-3.48e-01"	"ADAMTS7"
"239288_at"	"1"	"0.100083"	"3.32e-01"	"TNIK"
"238082_at"	"1"	"0.100132"	"3.49e-01"	""
"205330_at"	"1"	"0.100135"	"9.82e-01"	"MN1"
"239124_at"	"1"	"0.100174"	"3.75e-01"	""
"236924_at"	"1"	"0.100218"	"3.24e-01"	""
"223142_s_at"	"1"	"0.100219"	"3.25e-01"	"UCK1"
"228908_s_at"	"1"	"0.100226"	"4.68e-01"	"LOC642852"
"229111_at"	"1"	"0.100253"	"-3.60e-01"	""
"239552_at"	"1"	"0.100253"	"3.65e-01"	"VWDE"
"223982_s_at"	"1"	"0.100293"	"3.26e-01"	"PNPLA8"
"240528_s_at"	"1"	"0.10034"	"3.44e-01"	"EXOC4"
"241108_at"	"1"	"0.100353"	"-3.75e-01"	""
"1556355_x_at"	"1"	"0.100354"	"-3.29e-01"	"RGL3"
"206057_x_at"	"1"	"0.100359"	"-3.30e-01"	"SPN"
"221093_at"	"1"	"0.100392"	"-3.49e-01"	"BRD7P3"
"205511_at"	"1"	"0.100395"	"1.33"	"FLJ10038"
"223723_at"	"1"	"0.100405"	"3.24e-01"	"MELTF"
"238006_at"	"1"	"0.100457"	"-4.06e-01"	"SIN3A"
"241156_at"	"1"	"0.100529"	"-4.93e-01"	""
"220063_at"	"1"	"0.100539"	"3.50e-01"	"GSTCD"
"228538_at"	"1"	"0.100545"	"-3.25e-01"	"ZNF662"
"1558619_at"	"1"	"0.100592"	"-3.50e-01"	"SNORA17B"
"219976_at"	"1"	"0.100612"	"3.58e-01"	"HOOK1"
"213442_x_at"	"1"	"0.100634"	"-3.56e-01"	"SPDEF"
"206582_s_at"	"1"	"0.100645"	"-3.38e-01"	"ADGRG1"
"221864_at"	"1"	"0.100676"	"4.10e-01"	"ORAI3"
"206878_at"	"1"	"0.100699"	"-3.41e-01"	"DAO"
"1553842_at"	"1"	"0.100743"	"-3.69e-01"	"BEND2"
"201167_x_at"	"1"	"0.100767"	"3.71e-01"	"ARHGDIA"
"226976_at"	"1"	"0.100768"	"3.52e-01"	"KPNA6"
"209749_s_at"	"1"	"0.1008"	"-3.54e-01"	"ACE"
"210374_x_at"	"1"	"0.10081"	"-3.89e-01"	"PTGER3"
"239080_at"	"1"	"0.100892"	"3.65e-01"	""
"214056_at"	"1"	"0.100901"	"8.22e-01"	"MCL1"
"243914_at"	"1"	"0.100909"	"-3.28e-01"	""
"1567375_at"	"1"	"0.100925"	"-3.50e-01"	""
"36920_at"	"1"	"0.100977"	"3.32e-01"	"MTM1"
"1557985_s_at"	"1"	"0.100985"	"3.25e-01"	"CEP78"
"218845_at"	"1"	"0.100986"	"3.27e-01"	"DUSP22"
"37384_at"	"1"	"0.100995"	"3.52e-01"	"PPM1F"
"225842_at"	"1"	"0.101005"	"7.44e-01"	"PHLDA1"
"1570061_at"	"1"	"0.101058"	"3.92e-01"	"RAB7A"
"234659_at"	"1"	"0.101085"	"-3.82e-01"	""
"239663_x_at"	"1"	"0.101126"	"3.39e-01"	"LARP1"
"236481_at"	"1"	"0.101137"	"3.40e-01"	"FAH"
"230613_at"	"1"	"0.101225"	"-3.52e-01"	"GMEB1"
"220892_s_at"	"1"	"0.101288"	"-3.93e-01"	"PSAT1"
"219891_at"	"1"	"0.101347"	"3.61e-01"	"PGPEP1"
"225639_at"	"1"	"0.10135"	"5.22e-01"	"SKAP2"
"201219_at"	"1"	"0.101358"	"3.59e-01"	"CTBP2"
"234329_at"	"1"	"0.101402"	"-3.23e-01"	"CLIC5"
"208930_s_at"	"1"	"0.10142"	"3.79e-01"	"ILF3"
"203906_at"	"1"	"0.101426"	"3.22e-01"	"IQSEC1"
"1553688_at"	"1"	"0.101443"	"-3.54e-01"	"METTL6"
"235076_at"	"1"	"0.101454"	"4.97e-01"	"CALCOCO2"
"214842_s_at"	"1"	"0.101465"	"-3.31e-01"	"ALB"
"229897_at"	"1"	"0.101469"	"3.36e-01"	"ZNF641"
"243780_at"	"1"	"0.101545"	"-3.22e-01"	""
"1552899_at"	"1"	"0.101555"	"-3.33e-01"	"LINC01312"
"214825_at"	"1"	"0.101562"	"-3.24e-01"	"FAM155A"
"1553279_at"	"1"	"0.10158"	"-4.93e-01"	"BTNL9"
"229591_at"	"1"	"0.101589"	"-3.24e-01"	"LRP5"
"210306_at"	"1"	"0.101592"	"4.07e-01"	"L3MBTL1"
"1556836_at"	"1"	"0.101607"	"-3.24e-01"	""
"226084_at"	"1"	"0.10163"	"4.18e-01"	"MAP1B"
"1561850_at"	"1"	"0.101669"	"-3.25e-01"	"LOC100133669"
"1559332_at"	"1"	"0.101692"	"3.50e-01"	""
"237099_at"	"1"	"0.101733"	"-4.32e-01"	"BPIFA2"
"203370_s_at"	"1"	"0.101741"	"3.94e-01"	"PDLIM7"
"209133_s_at"	"1"	"0.10186"	"-3.51e-01"	"COMMD4"
"218262_at"	"1"	"0.101875"	"3.36e-01"	"RMND5B"
"201399_s_at"	"1"	"0.101879"	"3.23e-01"	"TRAM1"
"1559322_at"	"1"	"0.101933"	"3.24e-01"	"LOC727916"
"239954_at"	"1"	"0.101946"	"3.46e-01"	"ZNF160"
"203518_at"	"1"	"0.101983"	"6.09e-01"	"LYST"
"216485_s_at"	"1"	"0.102012"	"-3.79e-01"	"TPSAB1"
"210838_s_at"	"1"	"0.102034"	"-3.22e-01"	"ACVRL1"
"216587_s_at"	"1"	"0.102055"	"3.43e-01"	"MIR4683///FZD8"
"220866_at"	"1"	"0.102067"	"3.54e-01"	"ADAMTS6"
"206228_at"	"1"	"0.102076"	"-3.45e-01"	"PAX2"
"208335_s_at"	"1"	"0.102128"	"-3.22e-01"	"ACKR1"
"230131_x_at"	"1"	"0.102132"	"-3.40e-01"	"ARSD"
"234677_at"	"1"	"0.102136"	"-4.30e-01"	"LOC105376689"
"213705_at"	"1"	"0.102146"	"-3.23e-01"	"GGCX"
"1567539_at"	"1"	"0.10216"	"3.51e-01"	""
"235153_at"	"1"	"0.102187"	"-3.86e-01"	"RNF183"
"209730_at"	"1"	"0.10225"	"6.75e-01"	"SEMA3F"
"214847_s_at"	"1"	"0.102253"	"-3.21e-01"	"GPSM3"
"1557505_a_at"	"1"	"0.102361"	"4.64e-01"	""
"218847_at"	"1"	"0.102367"	"-3.36e-01"	"IGF2BP2"
"227120_at"	"1"	"0.102383"	"-3.21e-01"	"FOXP4"
"204708_at"	"1"	"0.102397"	"-3.35e-01"	"MAPK4"
"234175_at"	"1"	"0.102406"	"3.64e-01"	""
"1554668_a_at"	"1"	"0.102433"	"-3.80e-01"	"FAM151A"
"237847_at"	"1"	"0.102436"	"-3.89e-01"	"NTN1"
"216700_at"	"1"	"0.10246"	"-4.55e-01"	"TRIO"
"226140_s_at"	"1"	"0.102462"	"1.32"	"OTUD1"
"212948_at"	"1"	"0.102528"	"4.54e-01"	"CAMTA2"
"239635_at"	"1"	"0.102546"	"5.18e-01"	"RBM14"
"221463_at"	"1"	"0.102554"	"-3.71e-01"	"CCL24"
"222564_at"	"1"	"0.102559"	"-3.22e-01"	"POGK"
"211380_s_at"	"1"	"0.102568"	"-3.25e-01"	"PRKG1"
"223987_at"	"1"	"0.102635"	"-3.67e-01"	"CHRDL2"
"244542_at"	"1"	"0.102647"	"-4.21e-01"	"BCDIN3D-AS1"
"221915_s_at"	"1"	"0.102652"	"-3.21e-01"	"RANBP1"
"212268_at"	"1"	"0.102656"	"3.24e-01"	"SERPINB1"
"237518_at"	"1"	"0.102657"	"-3.22e-01"	""
"243667_at"	"1"	"0.102723"	"4.33e-01"	""
"1556021_at"	"1"	"0.102771"	"3.52e-01"	"GPR180"
"1565752_at"	"1"	"0.102814"	"-3.33e-01"	"FGD2"
"223564_s_at"	"1"	"0.102818"	"-3.46e-01"	"GNB1L"
"228866_at"	"1"	"0.102903"	"5.27e-01"	""
"220804_s_at"	"1"	"0.102925"	"-3.53e-01"	"TP73"
"211635_x_at"	"1"	"0.102938"	"-3.41e-01"	"IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1"
"236561_at"	"1"	"0.102982"	"3.73e-01"	"TGFBR1"
"239592_at"	"1"	"0.102994"	"-4.22e-01"	""
"1563252_at"	"1"	"0.102994"	"-3.33e-01"	"ERBB3"
"244358_at"	"1"	"0.103032"	"5.61e-01"	""
"238496_at"	"1"	"0.103108"	"3.21e-01"	"WHSC1L1"
"205392_s_at"	"1"	"0.103144"	"-3.27e-01"	"CCL15-CCL14///CCL14"
"1557555_at"	"1"	"0.103235"	"3.21e-01"	""
"210199_at"	"1"	"0.103237"	"-3.20e-01"	"CRYAA"
"216835_s_at"	"1"	"0.103294"	"-3.78e-01"	"DOK1"
"210041_s_at"	"1"	"0.103364"	"3.22e-01"	"PGM3"
"235512_at"	"1"	"0.10343"	"3.21e-01"	"CDKL1"
"235573_at"	"1"	"0.103439"	"-4.08e-01"	"HSPH1"
"239172_x_at"	"1"	"0.103513"	"-3.20e-01"	"MDFIC"
"218727_at"	"1"	"0.103551"	"7.22e-01"	"SLC38A7"
"243096_at"	"1"	"0.103553"	"3.20e-01"	"NDEL1"
"224042_at"	"1"	"0.103557"	"-3.95e-01"	"UPB1"
"1556309_s_at"	"1"	"0.103568"	"3.20e-01"	"FAAP20"
"215143_at"	"1"	"0.103573"	"4.33e-01"	"DPY19L2P2"
"217584_at"	"1"	"0.103581"	"3.62e-01"	"NPC1"
"1555870_at"	"1"	"0.1036"	"3.55e-01"	"RNF207"
"219818_s_at"	"1"	"0.10363"	"7.38e-01"	"GPATCH1"
"225048_at"	"1"	"0.103707"	"3.87e-01"	"PHF10"
"222568_at"	"1"	"0.103748"	"3.74e-01"	"UGGT1"
"218413_s_at"	"1"	"0.103776"	"-3.68e-01"	"ZNF639"
"233792_at"	"1"	"0.103823"	"3.36e-01"	""
"228905_at"	"1"	"0.103833"	"3.92e-01"	"PCM1"
"205255_x_at"	"1"	"0.103852"	"5.01e-01"	"TCF7"
"204317_at"	"1"	"0.103869"	"3.41e-01"	"TRMU///GTSE1"
"227478_at"	"1"	"0.103894"	"3.98e-01"	"SETBP1"
"1565807_at"	"1"	"0.103896"	"-3.49e-01"	""
"211048_s_at"	"1"	"0.103934"	"5.89e-01"	"PDIA4"
"AFFX-PheX-5_at"	"1"	"0.103948"	"7.31e-01"	""
"230542_at"	"1"	"0.104003"	"3.27e-01"	"ZNF597"
"1555282_a_at"	"1"	"0.10405"	"-4.68e-01"	"PPARGC1B"
"228778_at"	"1"	"0.104063"	"3.50e-01"	"MCPH1"
"207665_at"	"1"	"0.104151"	"-3.19e-01"	"ADAM21"
"222247_at"	"1"	"0.104169"	"-3.47e-01"	""
"233928_at"	"1"	"0.104185"	"-3.38e-01"	"ADAMTS9-AS1"
"1556202_at"	"1"	"0.104187"	"4.33e-01"	"SRGAP2"
"230645_at"	"1"	"0.10419"	"-4.30e-01"	"FRMD3"
"237570_x_at"	"1"	"0.104213"	"-3.94e-01"	""
"202924_s_at"	"1"	"0.104226"	"-4.70e-01"	"PLAGL2"
"227676_at"	"1"	"0.104294"	"-3.78e-01"	"FAM3D"
"232668_at"	"1"	"0.104312"	"3.20e-01"	""
"1555434_a_at"	"1"	"0.10432"	"4.22e-01"	"SLC39A14"
"201203_s_at"	"1"	"0.104333"	"5.56e-01"	"RRBP1"
