"ID"	"adj.P.Val"	"P.Value"	"logFC"	"Gene.symbol"
"221471_at"	"0.00305"	"6.28e-08"	"-1.52"	"SERINC3"
"212725_s_at"	"0.00305"	"1.12e-07"	"-2.00"	"TUG1"
"224502_s_at"	"0.00313"	"1.72e-07"	"-1.55"	"KIAA1191"
"228397_at"	"0.00386"	"2.83e-07"	"-2.14"	"TUG1"
"221472_at"	"0.01299"	"1.19e-06"	"-1.45"	"SERINC3"
"212337_at"	"0.0176"	"1.93e-06"	"-1.82"	"TUG1"
"208783_s_at"	"0.02589"	"3.31e-06"	"-1.26"	"CD46"
"201142_at"	"0.02898"	"4.24e-06"	"-8.93e-01"	"EIF2S1"
"221473_x_at"	"0.051"	"8.39e-06"	"-1.24"	"SERINC3"
"222735_at"	"0.0532"	"9.73e-06"	"-1.48"	"TMEM38B"
"222244_s_at"	"0.06159"	"1.24e-05"	"-1.44"	"TUG1"
"218772_x_at"	"0.0703"	"1.54e-05"	"-1.71"	"TMEM38B"
"226868_at"	"0.0934"	"2.22e-05"	"-9.21e-01"	"GXYLT1"
"211769_x_at"	"0.09361"	"2.40e-05"	"-1.13"	"SERINC3"
"200969_at"	"0.13667"	"3.84e-05"	"-1.23"	"SERP1"
"202829_s_at"	"0.13667"	"4.36e-05"	"-9.25e-01"	"VAMP7"
"224851_at"	"0.13667"	"4.48e-05"	"7.85e-01"	"CDK6"
"214447_at"	"0.13667"	"4.50e-05"	"6.32e-01"	"ETS1"
"209409_at"	"0.15352"	"5.49e-05"	"-1.10"	"GRB10"
"222592_s_at"	"0.15352"	"5.77e-05"	"1.44"	"ACSL5"
"209045_at"	"0.15352"	"5.90e-05"	"-6.60e-01"	"XPNPEP1"
"214378_at"	"0.17659"	"7.11e-05"	"5.60e-01"	"TFPI"
"221935_s_at"	"0.17761"	"7.47e-05"	"-1.43"	"EOGT"
"221870_at"	"0.18707"	"8.55e-05"	"-6.01e-01"	"EHD2"
"200891_s_at"	"0.18707"	"9.11e-05"	"-6.08e-01"	"SSR1"
"201990_s_at"	"0.18707"	"9.15e-05"	"-8.24e-01"	"CREBL2"
"226810_at"	"0.18707"	"9.43e-05"	"-1.06"	"OGFRL1"
"223980_s_at"	"0.18707"	"9.58e-05"	"9.69e-01"	"SP110"
"202850_at"	"0.19656"	"1.04e-04"	"-5.41e-01"	"ABCD3"
"200970_s_at"	"0.19656"	"1.08e-04"	"-9.24e-01"	"SERP1"
"203238_s_at"	"0.2666"	"1.64e-04"	"-8.47e-01"	"NOTCH3"
"1555355_a_at"	"0.2666"	"1.66e-04"	"6.32e-01"	"ETS1"
"221748_s_at"	"0.2666"	"1.69e-04"	"-9.86e-01"	"TNS1"
"226230_at"	"0.2666"	"1.70e-04"	"-8.66e-01"	"PPP4R3B"
"204372_s_at"	"0.2666"	"1.71e-04"	"-6.84e-01"	"KHSRP"
"201143_s_at"	"0.27217"	"1.83e-04"	"-7.84e-01"	"EIF2S1"
"242210_at"	"0.27217"	"1.84e-04"	"5.46e-01"	"ZNF24"
"1569465_at"	"0.28743"	"2.00e-04"	"5.97e-01"	"FAM160A1"
"204203_at"	"0.28909"	"2.06e-04"	"4.81e-01"	"CEBPG"
"230003_at"	"0.30704"	"2.29e-04"	"-1.23"	"SLC16A7"
"228817_at"	"0.30704"	"2.30e-04"	"6.74e-01"	"ALG9"
"207549_x_at"	"0.31223"	"2.40e-04"	"-8.57e-01"	"CD46"
"223176_at"	"0.31345"	"2.50e-04"	"-5.91e-01"	"KCTD20"
"225398_at"	"0.31345"	"2.52e-04"	"-6.45e-01"	"RPUSD4"
"225270_at"	"0.32105"	"2.65e-04"	"-6.32e-01"	"NEO1"
"200962_at"	"0.32105"	"2.70e-04"	"-8.18e-01"	"RPL31"
"222184_at"	"0.33521"	"2.98e-04"	"-7.54e-01"	"LINC00965"
"228024_at"	"0.33521"	"3.01e-04"	"-7.17e-01"	"VPS37A"
"208680_at"	"0.33521"	"3.07e-04"	"-8.16e-01"	"PRDX1"
"219593_at"	"0.33521"	"3.16e-04"	"8.83e-01"	"SLC15A3"
"212343_at"	"0.33521"	"3.18e-04"	"-1.07"	"YIPF6"
"218370_s_at"	"0.33521"	"3.23e-04"	"-7.71e-01"	"S100PBP"
"224755_at"	"0.33521"	"3.25e-04"	"-5.91e-01"	"TM9SF3"
"202883_s_at"	"0.3483"	"3.50e-04"	"9.53e-01"	"PPP2R1B"
"235913_at"	"0.3483"	"3.56e-04"	"-4.73e-01"	"ZNF880"
"217428_s_at"	"0.3483"	"3.57e-04"	"-1.77"	"COL10A1"
"201552_at"	"0.34855"	"3.64e-04"	"-7.29e-01"	"LAMP1"
"226702_at"	"0.34855"	"3.70e-04"	"1.77"	"CMPK2"
"226777_at"	"0.35183"	"3.82e-04"	"5.41e-01"	"ADAM12"
"228748_at"	"0.35183"	"3.86e-04"	"-1.10"	"CD59"
"210807_s_at"	"0.39544"	"4.43e-04"	"-7.05e-01"	"SLC16A7"
"209740_s_at"	"0.39544"	"4.48e-04"	"-6.23e-01"	"PNPLA4"
"226982_at"	"0.40073"	"4.62e-04"	"-1.15"	"ELL2"
"213783_at"	"0.40922"	"4.79e-04"	"4.95e-01"	"MFNG"
"239641_at"	"0.45725"	"5.44e-04"	"4.65e-01"	"SENCR"
"206638_at"	"0.4734"	"5.77e-04"	"1.22"	"HTR2B"
"244177_at"	"0.4734"	"5.80e-04"	"-4.57e-01"	"ING1"
"211574_s_at"	"0.47357"	"5.93e-04"	"-8.10e-01"	"CD46"
"219211_at"	"0.47357"	"6.00e-04"	"1.12"	"USP18"
"235157_at"	"0.47357"	"6.06e-04"	"8.24e-01"	""
"204076_at"	"0.4798"	"6.24e-04"	"-7.14e-01"	"ENTPD4"
"217748_at"	"0.4798"	"6.35e-04"	"-8.48e-01"	"ADIPOR1"
"212697_at"	"0.4798"	"6.41e-04"	"-5.26e-01"	"FAM134C"
"213438_at"	"0.4822"	"6.53e-04"	"-7.94e-01"	"NFASC"
"218789_s_at"	"0.48963"	"6.75e-04"	"5.58e-01"	"C11orf71"
"221206_at"	"0.48963"	"6.81e-04"	"-4.56e-01"	"PMS2CL///PMS2"
"236321_at"	"0.50041"	"7.05e-04"	"-7.63e-01"	"FAM200B"
"208012_x_at"	"0.50041"	"7.14e-04"	"8.99e-01"	"SP110"
"45297_at"	"0.50149"	"7.26e-04"	"-6.04e-01"	"EHD2"
"218181_s_at"	"0.50149"	"7.34e-04"	"-6.42e-01"	"MAP4K4"
"204321_at"	"0.51035"	"7.56e-04"	"-5.33e-01"	"NEO1"
"237916_at"	"0.52798"	"7.97e-04"	"5.73e-01"	""
"225112_at"	"0.52798"	"8.07e-04"	"-4.94e-01"	"ABI2"
"235788_at"	"0.52798"	"8.11e-04"	"5.53e-01"	"HCG18"
"221246_x_at"	"0.53447"	"8.38e-04"	"-8.54e-01"	"TNS1"
"228255_at"	"0.53447"	"8.42e-04"	"-9.36e-01"	"TMEM237"
"228315_at"	"0.53447"	"8.50e-04"	"-6.43e-01"	"ZMAT3"
"201553_s_at"	"0.53819"	"8.69e-04"	"-4.80e-01"	"LAMP1"
"203153_at"	"0.53819"	"8.76e-04"	"8.20e-01"	"IFIT1"
"225057_at"	"0.54241"	"8.95e-04"	"-5.41e-01"	"SLC15A4"
"225725_at"	"0.54241"	"9.03e-04"	"-7.21e-01"	"ZMAT3"
"211366_x_at"	"0.54935"	"9.24e-04"	"7.15e-01"	"CASP1"
"211367_s_at"	"0.55055"	"9.64e-04"	"9.48e-01"	"CASP1"
"231166_at"	"0.55055"	"9.67e-04"	"-1.22"	"GPR155"
"208092_s_at"	"0.55055"	"9.67e-04"	"9.38e-01"	"FAM49A"
"242671_at"	"0.55055"	"9.75e-04"	"7.20e-01"	""
"219874_at"	"0.55055"	"9.77e-04"	"1.38"	"SLC12A8"
"223803_s_at"	"0.56049"	"1.02e-03"	"7.16e-01"	"ZCCHC10"
"202141_s_at"	"0.56049"	"1.02e-03"	"-4.06e-01"	"COPS8"
"224996_at"	"0.56049"	"1.03e-03"	"-6.88e-01"	"ASPH"
"211355_x_at"	"0.57948"	"1.09e-03"	"-6.25e-01"	"LEPROT///LEPR"
"215543_s_at"	"0.57948"	"1.09e-03"	"-5.34e-01"	"LARGE1"
"205081_at"	"0.57948"	"1.10e-03"	"8.76e-01"	"CRIP1"
"219394_at"	"0.57948"	"1.11e-03"	"-7.27e-01"	"PGS1"
"212441_at"	"0.57948"	"1.13e-03"	"-4.99e-01"	"KIAA0232"
"242051_at"	"0.57948"	"1.14e-03"	"1.02"	""
"233696_at"	"0.57948"	"1.15e-03"	"5.30e-01"	""
"226464_at"	"0.57948"	"1.17e-03"	"-5.24e-01"	"C3orf58"
"228035_at"	"0.57948"	"1.19e-03"	"4.85e-01"	"STK33"
"1552822_at"	"0.57948"	"1.20e-03"	"6.46e-01"	"TMX3"
"213728_at"	"0.57948"	"1.22e-03"	"-7.56e-01"	"LAMP1"
"224848_at"	"0.57948"	"1.23e-03"	"7.24e-01"	"CDK6"
"233559_s_at"	"0.57948"	"1.24e-03"	"5.13e-01"	"WDFY1"
"222275_at"	"0.57948"	"1.25e-03"	"-5.75e-01"	"MRPS30"
"230552_at"	"0.57948"	"1.26e-03"	"-5.60e-01"	"LOC100134317///LOC284412"
"228487_s_at"	"0.57948"	"1.28e-03"	"4.24e-01"	""
"208802_at"	"0.57948"	"1.28e-03"	"-4.08e-01"	"SRP72"
"224767_at"	"0.57948"	"1.29e-03"	"-6.37e-01"	"LOC100506548///RPL37"
"225435_at"	"0.57948"	"1.30e-03"	"-1.00"	"SSR1"
"203091_at"	"0.57948"	"1.31e-03"	"9.13e-01"	"FUBP1"
"208097_s_at"	"0.57948"	"1.31e-03"	"4.31e-01"	"TMX1"
"213664_at"	"0.57948"	"1.32e-03"	"-7.68e-01"	"SLC1A1"
"203623_at"	"0.57948"	"1.33e-03"	"-5.37e-01"	"PLXNA3"
"225573_at"	"0.57948"	"1.34e-03"	"-5.02e-01"	"NPHP3-ACAD11///ACAD11///NPHP3"
"222516_at"	"0.57948"	"1.35e-03"	"-6.14e-01"	"AP3M1"
"204624_at"	"0.57948"	"1.35e-03"	"-5.91e-01"	"ATP7B"
"208453_s_at"	"0.57948"	"1.36e-03"	"-6.07e-01"	"XPNPEP1"
"219990_at"	"0.57948"	"1.37e-03"	"9.99e-01"	"E2F8"
"32069_at"	"0.57948"	"1.38e-03"	"3.55e-01"	"N4BP1"
"202270_at"	"0.57948"	"1.39e-03"	"1.10"	"GBP1"
"222549_at"	"0.57948"	"1.40e-03"	"7.10e-01"	"CLDN1"
"206900_x_at"	"0.57948"	"1.41e-03"	"3.64e-01"	"ZNF253"
"224763_at"	"0.57948"	"1.41e-03"	"-7.55e-01"	"LOC100506548///RPL37"
"223302_s_at"	"0.58182"	"1.43e-03"	"4.58e-01"	"ZNF655"
"225486_at"	"0.58314"	"1.44e-03"	"-5.79e-01"	"ARID2"
"221193_s_at"	"0.5836"	"1.45e-03"	"4.62e-01"	"ZCCHC10"
"212565_at"	"0.59538"	"1.49e-03"	"-5.86e-01"	"STK38L"
"1557801_x_at"	"0.5999"	"1.54e-03"	"-7.75e-01"	"C11orf31"
"204042_at"	"0.5999"	"1.54e-03"	"-4.36e-01"	"WASF3"
"224702_at"	"0.5999"	"1.55e-03"	"-6.15e-01"	"TMEM167A"
"225008_at"	"0.5999"	"1.56e-03"	"-9.79e-01"	"ASPH"
"227345_at"	"0.5999"	"1.56e-03"	"-5.99e-01"	"TNFRSF10D"
"227515_at"	"0.60828"	"1.62e-03"	"-5.22e-01"	"STAMBP"
"226474_at"	"0.60828"	"1.63e-03"	"6.43e-01"	"NLRC5"
"241484_x_at"	"0.60828"	"1.63e-03"	"-7.61e-01"	"FRG1CP///LOC283788"
"235238_at"	"0.60828"	"1.63e-03"	"-8.28e-01"	"SHC4"
"228551_at"	"0.60828"	"1.65e-03"	"-6.19e-01"	"DENND5B"
"226444_at"	"0.60828"	"1.65e-03"	"5.56e-01"	"LOC107985971"
"222487_s_at"	"0.60831"	"1.66e-03"	"6.03e-01"	"RPS27L"
"205206_at"	"0.60831"	"1.67e-03"	"-8.54e-01"	"ANOS1"
"202959_at"	"0.60831"	"1.68e-03"	"-5.61e-01"	"MUT"
"203148_s_at"	"0.60831"	"1.70e-03"	"6.27e-01"	"TRIM14"
"218322_s_at"	"0.60831"	"1.70e-03"	"6.22e-01"	"ACSL5"
"211042_x_at"	"0.60831"	"1.74e-03"	"-7.74e-01"	"MIR6756///MCAM"
"224658_x_at"	"0.60831"	"1.74e-03"	"-3.84e-01"	"PACS1"
"237771_s_at"	"0.60831"	"1.75e-03"	"4.00e-01"	"LOC101927305"
"235398_at"	"0.60831"	"1.75e-03"	"-5.22e-01"	"ZNF805"
"226353_at"	"0.60831"	"1.78e-03"	"4.01e-01"	"SPPL2A"
"202499_s_at"	"0.60831"	"1.78e-03"	"6.72e-01"	"SLC2A3"
"238436_s_at"	"0.60831"	"1.78e-03"	"-6.24e-01"	"ZNF805"
"217964_at"	"0.61926"	"1.83e-03"	"5.11e-01"	"TTC19"
"221747_at"	"0.61926"	"1.83e-03"	"-7.08e-01"	"TNS1"
"206079_at"	"0.62323"	"1.86e-03"	"3.78e-01"	"CHML"
"203503_s_at"	"0.62664"	"1.88e-03"	"-5.24e-01"	"PEX14"
"214115_at"	"0.62664"	"1.89e-03"	"6.00e-01"	"VAMP5"
"203452_at"	"0.62664"	"1.91e-03"	"-5.49e-01"	"B3GAT3"
"220495_s_at"	"0.62664"	"1.94e-03"	"-3.77e-01"	"TXNDC15"
"202088_at"	"0.62664"	"1.94e-03"	"-3.57e-01"	"SLC39A6"
"1559490_at"	"0.62664"	"1.95e-03"	"4.21e-01"	"LRCH3"
"204187_at"	"0.62664"	"1.95e-03"	"9.81e-01"	"GMPR"
"1552790_a_at"	"0.63338"	"1.98e-03"	"-7.46e-01"	"SEC62"
"222447_at"	"0.63431"	"2.00e-03"	"-5.20e-01"	"METTL9"
"209762_x_at"	"0.64377"	"2.04e-03"	"9.13e-01"	"SP110"
"228607_at"	"0.64683"	"2.06e-03"	"1.06"	"OAS2"
"242731_x_at"	"0.64961"	"2.08e-03"	"-5.19e-01"	"BMPR1A"
"218543_s_at"	"0.6605"	"2.13e-03"	"8.58e-01"	"PARP12"
"220188_at"	"0.66067"	"2.14e-03"	"3.42e-01"	"JPH3"
"225926_at"	"0.66067"	"2.17e-03"	"-4.77e-01"	"VTI1B"
"232166_at"	"0.66067"	"2.17e-03"	"-7.23e-01"	"CEP126"
"206396_at"	"0.66067"	"2.18e-03"	"-4.74e-01"	"SLC1A1"
"202748_at"	"0.67844"	"2.27e-03"	"9.62e-01"	"GBP2"
"209481_at"	"0.67844"	"2.27e-03"	"5.49e-01"	"SNRK"
"209460_at"	"0.67844"	"2.28e-03"	"-6.44e-01"	"ABAT"
"223672_at"	"0.67844"	"2.28e-03"	"-7.74e-01"	"SGIP1"
"203348_s_at"	"0.68101"	"2.31e-03"	"-4.51e-01"	"ETV5"
"217849_s_at"	"0.68101"	"2.33e-03"	"-5.93e-01"	"CDC42BPB"
"238569_at"	"0.68101"	"2.34e-03"	"-7.44e-01"	"GABBR1"
"225418_at"	"0.68101"	"2.35e-03"	"4.85e-01"	"NECTIN2"
"202307_s_at"	"0.68101"	"2.35e-03"	"5.18e-01"	"TAP1"
"203964_at"	"0.68114"	"2.38e-03"	"1.16"	"NMI"
"1558938_at"	"0.68114"	"2.38e-03"	"4.26e-01"	""
"221279_at"	"0.68443"	"2.41e-03"	"7.31e-01"	"GDAP1"
"1558237_x_at"	"0.68443"	"2.42e-03"	"-8.51e-01"	"DR1"
"228299_at"	"0.68497"	"2.43e-03"	"-8.32e-01"	"KCTD20"
"217783_s_at"	"0.69675"	"2.48e-03"	"-6.24e-01"	"YPEL5"
"241347_at"	"0.70648"	"2.54e-03"	"7.45e-01"	"RNF213"
"214948_s_at"	"0.70648"	"2.57e-03"	"3.65e-01"	"TMF1"
"224065_at"	"0.70648"	"2.57e-03"	"4.31e-01"	"HIPK2"
"209206_at"	"0.70648"	"2.58e-03"	"-3.83e-01"	"LOC102724364///SEC22B"
"1553120_at"	"0.70648"	"2.60e-03"	"3.39e-01"	"CLSPN"
"222439_s_at"	"0.70648"	"2.60e-03"	"3.72e-01"	"THRAP3"
"202446_s_at"	"0.70648"	"2.61e-03"	"1.03"	"PLSCR1"
"202512_s_at"	"0.70794"	"2.63e-03"	"-5.57e-01"	"ATG5"
"214306_at"	"0.7087"	"2.66e-03"	"-4.40e-01"	"OPA1"
"214949_at"	"0.7087"	"2.67e-03"	"3.78e-01"	""
"225929_s_at"	"0.7087"	"2.67e-03"	"8.36e-01"	"RNF213"
"218676_s_at"	"0.70976"	"2.71e-03"	"4.53e-01"	"PCTP"
"201018_at"	"0.70976"	"2.71e-03"	"-4.61e-01"	"EIF1AX"
"235431_s_at"	"0.70976"	"2.71e-03"	"-4.19e-01"	"PELI3"
"227908_at"	"0.71108"	"2.75e-03"	"-4.78e-01"	"TBC1D24"
"228720_at"	"0.71108"	"2.76e-03"	"-1.00"	"SORCS2"
"229984_at"	"0.71108"	"2.79e-03"	"-4.94e-01"	"DTWD1"
"240771_at"	"0.71108"	"2.82e-03"	"-5.02e-01"	"C1orf101"
"227915_at"	"0.71108"	"2.84e-03"	"4.44e-01"	"ASB2"
"202950_at"	"0.71108"	"2.84e-03"	"-1.05"	"CRYZ"
"214337_at"	"0.71108"	"2.85e-03"	"-4.51e-01"	"COPA"
"225561_at"	"0.71108"	"2.86e-03"	"-5.19e-01"	"SELT"
"232515_at"	"0.71108"	"2.86e-03"	"-5.82e-01"	"GPR75-ASB3///ASB3///GPR75"
"1555897_at"	"0.71108"	"2.87e-03"	"-4.40e-01"	""
"208436_s_at"	"0.71108"	"2.89e-03"	"9.37e-01"	"IRF7"
"227185_at"	"0.71108"	"2.89e-03"	"4.63e-01"	"FNDC10"
"31799_at"	"0.71108"	"2.90e-03"	"-5.35e-01"	""
"231806_s_at"	"0.71108"	"2.90e-03"	"-4.36e-01"	"STK36"
"209864_at"	"0.71108"	"2.91e-03"	"4.31e-01"	"FRAT2"
"235634_at"	"0.71229"	"2.93e-03"	"-3.88e-01"	"PURG"
"225928_at"	"0.71448"	"2.96e-03"	"-4.86e-01"	"VTI1B"
"239172_x_at"	"0.71448"	"2.97e-03"	"7.76e-01"	"MDFIC"
"235782_at"	"0.71448"	"2.98e-03"	"-4.56e-01"	"AGO3"
"244166_at"	"0.72414"	"3.03e-03"	"5.59e-01"	"APLN"
"232656_at"	"0.72729"	"3.06e-03"	"-4.07e-01"	""
"217574_at"	"0.73064"	"3.09e-03"	"-3.77e-01"	"CDH8"
"212855_at"	"0.73064"	"3.10e-03"	"-7.70e-01"	"DCUN1D4"
"226237_at"	"0.73064"	"3.13e-03"	"-7.35e-01"	"COL8A1"
"224039_at"	"0.73064"	"3.13e-03"	"4.40e-01"	"FAM186B"
"214587_at"	"0.73117"	"3.15e-03"	"-6.91e-01"	"COL8A1"
"229390_at"	"0.73117"	"3.16e-03"	"9.09e-01"	"FAM26F"
"212490_at"	"0.73439"	"3.19e-03"	"-7.79e-01"	"DNAJC8"
"212937_s_at"	"0.73439"	"3.20e-03"	"-7.11e-01"	"COL6A1"
"209556_at"	"0.73651"	"3.22e-03"	"-3.65e-01"	"NCDN"
"209970_x_at"	"0.73939"	"3.26e-03"	"6.75e-01"	"CASP1"
"222739_at"	"0.73939"	"3.26e-03"	"4.87e-01"	"TMEM62"
"223656_s_at"	"0.73939"	"3.27e-03"	"-5.76e-01"	"TMEM234"
"239161_at"	"0.7406"	"3.29e-03"	"-4.23e-01"	"FDX1"
"235014_at"	"0.74359"	"3.33e-03"	"5.24e-01"	"ILF3-AS1"
"241995_at"	"0.74359"	"3.36e-03"	"5.71e-01"	"DGUOK"
"213790_at"	"0.74359"	"3.38e-03"	"7.95e-01"	"ADAM12"
"204994_at"	"0.74359"	"3.41e-03"	"1.23"	"MX2"
"1557455_s_at"	"0.74359"	"3.46e-03"	"4.35e-01"	"MOSPD1"
"213635_s_at"	"0.74359"	"3.48e-03"	"3.46e-01"	"SAFB"
"214491_at"	"0.74359"	"3.52e-03"	"4.70e-01"	"SSTR3"
"213160_at"	"0.74359"	"3.52e-03"	"1.49"	"DOCK2"
"218418_s_at"	"0.74359"	"3.54e-03"	"-3.45e-01"	"KANK2"
"218538_s_at"	"0.74359"	"3.54e-03"	"5.81e-01"	"MRS2"
"231423_s_at"	"0.74359"	"3.55e-03"	"4.08e-01"	"ANKRD16"
"238604_at"	"0.74359"	"3.55e-03"	"-5.82e-01"	""
"227778_at"	"0.74359"	"3.58e-03"	"-4.33e-01"	"MROH1"
"227140_at"	"0.74359"	"3.58e-03"	"-7.41e-01"	"INHBA"
"202269_x_at"	"0.74359"	"3.60e-03"	"1.16"	"GBP1"
"238909_at"	"0.74359"	"3.61e-03"	"8.38e-01"	"S100A10"
"228612_at"	"0.74359"	"3.61e-03"	"4.62e-01"	"RAB30-AS1"
"203066_at"	"0.74359"	"3.62e-03"	"-7.29e-01"	"CHST15"
"204759_at"	"0.74359"	"3.63e-03"	"-6.09e-01"	"RCBTB2"
"229307_at"	"0.74359"	"3.65e-03"	"5.45e-01"	"ANKRD28"
"231577_s_at"	"0.74359"	"3.67e-03"	"1.13"	"GBP1"
"230302_at"	"0.74359"	"3.71e-03"	"-3.53e-01"	""
"238888_at"	"0.74359"	"3.71e-03"	"3.70e-01"	""
"213749_at"	"0.74359"	"3.71e-03"	"-7.81e-01"	"MASP1"
"242431_at"	"0.74359"	"3.74e-03"	"5.36e-01"	""
"226928_x_at"	"0.74359"	"3.76e-03"	"-4.15e-01"	"SLC25A37"
"220123_at"	"0.74359"	"3.82e-03"	"4.34e-01"	"SLC35F5"
"221816_s_at"	"0.74359"	"3.82e-03"	"3.89e-01"	"PHF11"
"220679_s_at"	"0.74359"	"3.85e-03"	"4.33e-01"	"CDH7"
"226045_at"	"0.74359"	"3.85e-03"	"-3.37e-01"	"FRS2"
"219307_at"	"0.74359"	"3.85e-03"	"-4.36e-01"	"PDSS2"
"232051_at"	"0.74359"	"3.88e-03"	"-4.78e-01"	"CCDC102A"
"219351_at"	"0.74359"	"3.91e-03"	"-5.90e-01"	"TRAPPC2"
"228448_at"	"0.74359"	"3.92e-03"	"-3.75e-01"	"MAP6"
"244674_at"	"0.74359"	"4.00e-03"	"5.05e-01"	""
"229083_at"	"0.74359"	"4.02e-03"	"-5.27e-01"	"HNRNPA0"
"230245_s_at"	"0.74359"	"4.02e-03"	"-4.36e-01"	"LINC00926"
"235162_at"	"0.74359"	"4.02e-03"	"5.09e-01"	"MDM4"
"219190_s_at"	"0.74359"	"4.02e-03"	"6.69e-01"	"AGO4"
"200773_x_at"	"0.74359"	"4.07e-03"	"3.27e-01"	"PTMA"
"218943_s_at"	"0.74359"	"4.09e-03"	"9.72e-01"	"DDX58"
"242287_at"	"0.74359"	"4.11e-03"	"3.04e-01"	"CLIP1"
"236824_at"	"0.74359"	"4.17e-03"	"-1.23"	"TMEM132B"
"204926_at"	"0.74359"	"4.18e-03"	"-6.28e-01"	"INHBA"
"1570375_at"	"0.74359"	"4.20e-03"	"4.26e-01"	"LOC100506585"
"213428_s_at"	"0.74359"	"4.22e-03"	"-1.06"	"COL6A1"
"235159_at"	"0.74359"	"4.24e-03"	"-4.62e-01"	""
"229450_at"	"0.74359"	"4.24e-03"	"7.04e-01"	"IFIT3"
"201124_at"	"0.74359"	"4.29e-03"	"-9.35e-01"	"ITGB5"
"218332_at"	"0.74359"	"4.30e-03"	"-8.31e-01"	"BEX1"
"221653_x_at"	"0.74359"	"4.33e-03"	"3.81e-01"	"APOL2"
"232375_at"	"0.74359"	"4.34e-03"	"5.77e-01"	""
"216215_s_at"	"0.74359"	"4.36e-03"	"-3.90e-01"	"RBFOX2"
"213571_s_at"	"0.74359"	"4.36e-03"	"3.86e-01"	"EIF4E2"
"233564_s_at"	"0.74359"	"4.37e-03"	"4.93e-01"	"CDADC1"
"232155_at"	"0.74359"	"4.40e-03"	"1.18"	"RNF213"
"228841_at"	"0.74359"	"4.42e-03"	"-4.17e-01"	"LYRM7"
"204779_s_at"	"0.74359"	"4.43e-03"	"-3.78e-01"	"HOXB7"
"211921_x_at"	"0.74359"	"4.45e-03"	"3.32e-01"	"LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA"
"243735_at"	"0.74359"	"4.45e-03"	"-7.07e-01"	"ELP2"
"226980_at"	"0.74359"	"4.47e-03"	"1.62"	"DEPDC1B"
"220488_s_at"	"0.74359"	"4.51e-03"	"-4.67e-01"	"BCAS3"
"229391_s_at"	"0.74359"	"4.52e-03"	"5.81e-01"	"FAM26F"
"209193_at"	"0.74359"	"4.54e-03"	"5.33e-01"	"PIM1"
"203551_s_at"	"0.74359"	"4.59e-03"	"-4.77e-01"	"COX11"
"235479_at"	"0.74359"	"4.62e-03"	"5.91e-01"	"CPEB2"
"218400_at"	"0.74359"	"4.67e-03"	"1.01"	"OAS3"
"233367_at"	"0.74359"	"4.69e-03"	"3.49e-01"	""
"235177_at"	"0.74359"	"4.70e-03"	"8.62e-01"	"METTL21A"
"204804_at"	"0.74359"	"4.71e-03"	"6.90e-01"	"TRIM21"
"221885_at"	"0.74359"	"4.74e-03"	"-3.65e-01"	"DENND2A"
"206553_at"	"0.74359"	"4.76e-03"	"1.17"	"OAS2"
"209716_at"	"0.74359"	"4.77e-03"	"5.63e-01"	"CSF1"
"232369_at"	"0.74359"	"4.81e-03"	"6.51e-01"	""
"213118_at"	"0.74359"	"4.83e-03"	"-3.80e-01"	"UHRF1BP1L"
"210352_at"	"0.74359"	"4.86e-03"	"4.19e-01"	"BRD8"
"224709_s_at"	"0.74359"	"4.86e-03"	"-4.24e-01"	"CDC42SE2"
"226030_at"	"0.74359"	"4.91e-03"	"-5.82e-01"	"ACADSB"
"219716_at"	"0.74359"	"4.92e-03"	"6.35e-01"	"APOL6"
"1557788_a_at"	"0.74359"	"4.94e-03"	"4.61e-01"	"LOC101930476///LINC00476"
"1552648_a_at"	"0.74359"	"4.96e-03"	"4.22e-01"	"TNFRSF10A"
"202969_at"	"0.74359"	"4.97e-03"	"6.17e-01"	"DYRK2"
"205552_s_at"	"0.74359"	"5.02e-03"	"1.48"	"OAS1"
"218313_s_at"	"0.74359"	"5.04e-03"	"4.16e-01"	"GALNT7"
"206027_at"	"0.74359"	"5.04e-03"	"1.01"	"S100A3"
"228439_at"	"0.74359"	"5.05e-03"	"8.09e-01"	"BATF2"
"1555153_s_at"	"0.74359"	"5.06e-03"	"6.16e-01"	"FCHO2"
"203828_s_at"	"0.74359"	"5.09e-03"	"4.74e-01"	"IL32"
"208131_s_at"	"0.74359"	"5.09e-03"	"-1.77"	"PTGIS"
"214073_at"	"0.74359"	"5.10e-03"	"-3.84e-01"	"CTTN"
"229103_at"	"0.74359"	"5.11e-03"	"4.55e-01"	"LOC101929777///WNT3"
"242907_at"	"0.74359"	"5.11e-03"	"9.01e-01"	"GBP2"
"202790_at"	"0.74359"	"5.12e-03"	"7.63e-01"	"CLDN7"
"230570_at"	"0.74359"	"5.13e-03"	"-3.70e-01"	"EIF3H"
"211999_at"	"0.74359"	"5.13e-03"	"3.59e-01"	"MIR4738///H3F3B///H3F3A"
"203126_at"	"0.74359"	"5.16e-03"	"5.41e-01"	"IMPA2"
"230144_at"	"0.74359"	"5.18e-03"	"-8.03e-01"	"GRIA3"
"225553_at"	"0.74359"	"5.20e-03"	"-6.60e-01"	"CNIH1"
"236261_at"	"0.74359"	"5.24e-03"	"-5.95e-01"	"OSBPL6"
