group	corr_value	gene_id
Targets	0.08444	ENSG00000177606
Targets	-0.08568	ENSG00000120616
Targets	0.03754	ENSG00000149177
Targets	-0.07339	ENSG00000182087
Targets	0.12655	ENSG00000135269
Targets	0.13389	ENSG00000123636
Targets	0.23032	ENSG00000167110
Targets	0.00315	ENSG00000108262
Targets	-0.13626	ENSG00000254087
Targets	0.2678	ENSG00000125304
Targets	-0.09285	ENSG00000109046
Targets	0.19191	ENSG00000050405
Targets	0.07726	ENSG00000131435
Targets	-0.06214	ENSG00000146757
Targets	-0.05021	ENSG00000127561
Targets	0.12677	ENSG00000120738
Targets	0.05497	ENSG00000137509
Targets	-0.03323	ENSG00000112787
Targets	0.16329	ENSG00000125170
Targets	0.1162	ENSG00000155090
Targets	0.0271	ENSG00000172432
Targets	0.24038	ENSG00000011566
Targets	0.06871	ENSG00000113583
Targets	0.11635	ENSG00000130821
Targets	0.14531	ENSG00000144566
Targets	0.17008	ENSG00000168575
Targets	0.06934	ENSG00000001084
Targets	-0.04807	ENSG00000076706
Targets	0.22077	ENSG00000158747
Targets	0.09897	ENSG00000134363
Targets	-0.23073	ENSG00000196588
Targets	-0.07786	ENSG00000163875
Targets	0.07878	ENSG00000108557
Targets	0.04664	ENSG00000171603
Targets	0.07707	ENSG00000144579
Targets	-0.04193	ENSG00000100425
Targets	0.20112	ENSG00000164251
Targets	0.14145	ENSG00000130779
Targets	-0.18564	ENSG00000011304
Targets	0.07085	ENSG00000134326
Targets	0.14225	ENSG00000068885
Targets	0.10738	ENSG00000163527
Targets	0.07054	ENSG00000034677
Targets	0.03044	ENSG00000101665
Targets	-0.04527	ENSG00000181027
Targets	0.15742	ENSG00000197081
Targets	0.25653	ENSG00000102996
Targets	0.02424	ENSG00000154080
Targets	0.20475	ENSG00000111907
Targets	-0.0798	ENSG00000160014
Targets	0.05948	ENSG00000009335
Targets	0.24493	ENSG00000102554
Targets	0.15208	ENSG00000196937
Targets	0.20985	ENSG00000068078
Targets	0.1016	ENSG00000139292
Targets	-0.002	ENSG00000131873
Targets	-0.09432	ENSG00000008130
Targets	0.16352	ENSG00000159200
Targets	0.01443	ENSG00000148400
Targets	0.0994	ENSG00000196792
Targets	0.24891	ENSG00000101150
Targets	-0.01498	ENSG00000156650
Targets	0.06435	ENSG00000170448
